"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Bohdalice-Pavlovice","792,00","99,00","141,00","266,00","254,00","18,00","14,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Bohdalín","227,00","45,00","35,00","74,00","67,00","3,00","3,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bohdalov","1 078,00","144,00","194,00","360,00","322,00","30,00","28,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Bohdalovice","280,00","27,00","53,00","102,00","82,00","9,00","7,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Bohdaneč","402,00","77,00","59,00","131,00","118,00","10,00","7,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Bohdašín","242,00","54,00","41,00","64,00","67,00","8,00","8,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bohdíkov","1 423,00","191,00","251,00","458,00","440,00","41,00","42,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bohostice","186,00","31,00","25,00","64,00","57,00","5,00","4,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bohumilice","324,00","61,00","68,00","93,00","88,00","6,00","8,00","Jihočeský kraj","VIMPERK","Prachatice"
"Bohumín","23 078,00","2 920,00","3 536,00","7 859,00","7 416,00","746,00","601,00","Moravskoslezský kraj","BOHUMÍN","Karviná"
"Bohunice","43,00","11,00","5,00","15,00","11,00","0,00","1,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bohuňov","233,00","22,00","38,00","93,00","73,00","4,00","3,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bohuňov","175,00","42,00","17,00","50,00","53,00","4,00","9,00","Pardubický kraj","SVITAVY","Svitavy"
"Bohuňovice","2 434,00","330,00","398,00","795,00","808,00","58,00","45,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bohuňovice","122,00","13,00","22,00","44,00","40,00","2,00","1,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Bohušice","108,00","19,00","12,00","35,00","33,00","5,00","4,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Bohuslavice","506,00","65,00","93,00","160,00","167,00","10,00","11,00","Olomoucký kraj","KONICE","Prostějov"
"Bohuslavice","1 570,00","222,00","263,00","515,00","505,00","28,00","37,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Bohuslavice","126,00","16,00","27,00","35,00","38,00","7,00","3,00","Vysočina","TELČ","Jihlava"
"Bohuslavice","460,00","59,00","72,00","154,00","152,00","14,00","9,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Bohuslavice nad Vláří","406,00","63,00","65,00","127,00","127,00","13,00","11,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Bohuslavice u Zlína","803,00","121,00","119,00","272,00","247,00","22,00","22,00","Zlínský kraj","ZLÍN","Zlín"
"Bohuslávky","337,00","61,00","41,00","97,00","110,00","18,00","10,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Bohušov","467,00","53,00","106,00","150,00","131,00","15,00","12,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Bohušovice nad Ohří","2 547,00","280,00","425,00","840,00","874,00","63,00","65,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Bohutice","619,00","88,00","97,00","198,00","201,00","18,00","17,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Bohutín","1 557,00","190,00","245,00","530,00","520,00","37,00","35,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bohutín","846,00","88,00","120,00","302,00","298,00","21,00","17,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bohy","75,00","17,00","14,00","19,00","23,00","2,00","0,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Bojanov","662,00","129,00","95,00","206,00","183,00","28,00","21,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bojanovice","384,00","65,00","49,00","138,00","112,00","11,00","9,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bojanovice","181,00","24,00","32,00","62,00","53,00","8,00","2,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bojiště","239,00","38,00","45,00","78,00","61,00","9,00","8,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Bojkovice","4 721,00","725,00","697,00","1 569,00","1 476,00","144,00","110,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bolatice","4 221,00","525,00","619,00","1 459,00","1 422,00","107,00","89,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Boleboř","197,00","24,00","18,00","76,00","61,00","7,00","11,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Bolehošť","547,00","86,00","86,00","180,00","166,00","15,00","14,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Boleradice","869,00","140,00","161,00","260,00","263,00","24,00","21,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Bolešiny","671,00","62,00","124,00","235,00","213,00","22,00","15,00","Plzeňský kraj","KLATOVY","Klatovy"
"Boletice","263,00","15,00","57,00","101,00","86,00","2,00","2,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Bolkov","49,00","18,00","2,00","15,00","10,00","2,00","2,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Boňkov","58,00","8,00","12,00","16,00","15,00","2,00","5,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Bor","4 014,00","404,00","690,00","1 401,00","1 337,00","86,00","96,00","Plzeňský kraj","TACHOV","Tachov"
"Bor u Skutče","177,00","34,00","31,00","52,00","55,00","3,00","2,00","Pardubický kraj","CHRUDIM","Chrudim"
"Borač","2","2","2","2","2","2","2","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bořanovice","506,00","91,00","63,00","170,00","156,00","12,00","14,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Bordovice","555,00","72,00","74,00","192,00","188,00","12,00","17,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Boreč","283,00","28,00","76,00","82,00","79,00","8,00","10,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Borek","2","2","2","2","2","2","2","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mělník"
"Borek","225,00","26,00","33,00","86,00","71,00","7,00","2,00","Pardubický kraj","PARDUBICE","Pardubice"
"Borek","100,00","15,00","27,00","28,00","27,00","1,00","2,00","Královéhradecký kraj","HOŘICE","Jičín"
"Borek","141,00","33,00","26,00","39,00","35,00","4,00","4,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Borek","1 167,00","96,00","187,00","384,00","404,00","52,00","44,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Bořenovice","179,00","36,00","31,00","57,00","48,00","2,00","5,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Bořetice","1 311,00","177,00","216,00","431,00","423,00","33,00","31,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Bořetice","69,00","16,00","10,00","22,00","16,00","2,00","3,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bořetín","93,00","18,00","22,00","23,00","25,00","3,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Bořetín","104,00","27,00","19,00","28,00","26,00","2,00","2,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bořice","167,00","32,00","26,00","50,00","46,00","5,00","8,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bořislav","345,00","52,00","52,00","121,00","100,00","10,00","10,00","Ústecký kraj","TEPLICE","Teplice"
"Bořitov","1 242,00","176,00","182,00","415,00","402,00","39,00","28,00","Jihomoravský kraj","BLANSKO","Blansko"
"Borkovany","748,00","135,00","112,00","257,00","208,00","18,00","18,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Borkovice","231,00","36,00","34,00","78,00","70,00","6,00","7,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Borohrádek","2 132,00","387,00","321,00","674,00","625,00","68,00","57,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Borotice","310,00","38,00","48,00","97,00","101,00","10,00","16,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Borotice","379,00","31,00","66,00","139,00","124,00","7,00","12,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Borotín","529,00","78,00","90,00","172,00","157,00","16,00","16,00","Jihočeský kraj","TÁBOR","Tábor"
"Borotín","443,00","60,00","82,00","144,00","131,00","12,00","14,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Borová","171,00","38,00","13,00","61,00","53,00","3,00","3,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Borová","924,00","123,00","164,00","288,00","301,00","28,00","20,00","Pardubický kraj","POLIČKA","Svitavy"
"Borová Lada","279,00","26,00","39,00","106,00","97,00","5,00","6,00","Jihočeský kraj","VIMPERK","Prachatice"
"Borovany","227,00","42,00","31,00","72,00","67,00","10,00","5,00","Jihočeský kraj","MILEVSKO","Písek"
"Borovany","3 740,00","459,00","611,00","1 222,00","1 269,00","88,00","91,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Borovná","85,00","21,00","11,00","26,00","21,00","4,00","2,00","Vysočina","TELČ","Jihlava"
"Borovnice","183,00","40,00","20,00","51,00","56,00","9,00","7,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Borovnice","92,00","18,00","14,00","26,00","26,00","4,00","4,00","Středočeský kraj","VLAŠIM","Benešov"
"Borovnice","372,00","53,00","57,00","125,00","119,00","12,00","6,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Borovnice","443,00","56,00","76,00","142,00","142,00","11,00","16,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Borovnice","97,00","11,00","12,00","34,00","35,00","2,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Borovnička","182,00","27,00","24,00","58,00","55,00","9,00","9,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Borovník","2","2","2","2","2","2","2","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Borovno","95,00","18,00","15,00","27,00","24,00","6,00","5,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Borovy","2","2","2","2","2","2","2","Plzeňský kraj","PŘEŠTICE","Klatovy"
"Boršice","2 237,00","326,00","338,00","747,00","712,00","58,00","56,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Boršice u Blatnice","870,00","123,00","135,00","296,00","276,00","25,00","15,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Boršov","120,00","22,00","22,00","33,00","33,00","7,00","3,00","Vysočina","JIHLAVA","Jihlava"
"Boršov nad Vltavou","1 177,00","141,00","210,00","396,00","376,00","28,00","26,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Borušov","161,00","23,00","28,00","56,00","50,00","2,00","2,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Bory","783,00","101,00","163,00","251,00","227,00","27,00","14,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Boseň","385,00","50,00","72,00","131,00","111,00","11,00","10,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Bošice","297,00","53,00","36,00","99,00","95,00","6,00","8,00","Jihočeský kraj","VIMPERK","Prachatice"
"Bošilec","207,00","32,00","33,00","64,00","69,00","6,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Bošín","83,00","10,00","17,00","23,00","29,00","3,00","1,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Boskovice","10 909,00","1 556,00","1 618,00","3 546,00","3 568,00","311,00","310,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Boskovštejn","145,00","26,00","26,00","43,00","41,00","6,00","3,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bošovice","1 060,00","166,00","154,00","359,00","338,00","19,00","24,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Boudy","174,00","32,00","10,00","70,00","54,00","4,00","4,00","Jihočeský kraj","PÍSEK","Písek"
"Bousín","127,00","29,00","14,00","41,00","38,00","2,00","3,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Bousov","221,00","36,00","36,00","78,00","62,00","5,00","4,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bouzov","1 482,00","239,00","212,00","520,00","447,00","39,00","25,00","Olomoucký kraj","LITOVEL","Olomouc"
"Božanov","358,00","38,00","67,00","130,00","114,00","4,00","5,00","Královéhradecký kraj","BROUMOV","Náchod"
"Božejov","667,00","97,00","96,00","245,00","204,00","12,00","13,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Božetice","396,00","55,00","79,00","126,00","115,00","9,00","12,00","Jihočeský kraj","MILEVSKO","Písek"
"Boží Dar","185,00","24,00","38,00","62,00","52,00","8,00","1,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Božičany","615,00","54,00","129,00","206,00","191,00","20,00","15,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Božice","1 440,00","206,00","291,00","462,00","436,00","25,00","20,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bozkov","582,00","92,00","90,00","193,00","178,00","16,00","13,00","Liberecký kraj","SEMILY","Semily"
"Brada-Rybníček","81,00","10,00","17,00","24,00","26,00","2,00","2,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bradáčov","70,00","24,00","5,00","12,00","17,00","7,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Bradlec","661,00","45,00","129,00","240,00","222,00","14,00","11,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bradlecká Lhota","207,00","38,00","19,00","69,00","66,00","8,00","7,00","Liberecký kraj","SEMILY","Semily"
"Brambory","105,00","14,00","15,00","34,00","33,00","4,00","5,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Braňany","1 173,00","147,00","207,00","419,00","341,00","41,00","18,00","Ústecký kraj","MOST","Most"
"Brandov","238,00","19,00","26,00","88,00","82,00","9,00","14,00","Ústecký kraj","LITVÍNOV","Most"
"Brandýs nad Labem-Stará Boleslav","15 518,00","2 139,00","2 208,00","5 090,00","5 167,00","468,00","446,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brandýs nad Orlicí","1 423,00","243,00","190,00","476,00","444,00","37,00","33,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Brandýsek","1 669,00","250,00","250,00","554,00","518,00","50,00","47,00","Středočeský kraj","KLADNO","Kladno"
"Branice","308,00","49,00","49,00","96,00","95,00","9,00","10,00","Jihočeský kraj","MILEVSKO","Písek"
"Braníškov","165,00","33,00","17,00","51,00","58,00","2,00","4,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Branišov","200,00","21,00","35,00","64,00","69,00","5,00","6,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Branka u Opavy","1 054,00","112,00","188,00","364,00","344,00","27,00","19,00","Moravskoslezský kraj","OPAVA","Opava"
"Brankovice","903,00","97,00","150,00","297,00","306,00","27,00","26,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Branky","881,00","111,00","173,00","277,00","271,00","28,00","21,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Branná","324,00","39,00","57,00","124,00","90,00","10,00","4,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Branov","204,00","35,00","23,00","66,00","69,00","4,00","7,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Bransouze","264,00","43,00","42,00","88,00","78,00","8,00","5,00","Vysočina","TŘEBÍČ","Třebíč"
"Brantice","1 212,00","132,00","204,00","412,00","412,00","20,00","32,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Branžež","221,00","37,00","37,00","68,00","64,00","8,00","7,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Braškov","935,00","132,00","149,00","280,00","309,00","33,00","32,00","Středočeský kraj","KLADNO","Kladno"
"Břasy","2 063,00","359,00","252,00","706,00","615,00","69,00","62,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","678,00","105,00","108,00","231,00","197,00","24,00","13,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","377,00","83,00","48,00","117,00","110,00","9,00","10,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","277,00","41,00","44,00","91,00","82,00","7,00","12,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","765,00","89,00","145,00","262,00","230,00","22,00","17,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","173,00","44,00","17,00","51,00","54,00","5,00","2,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","156,00","21,00","27,00","51,00","44,00","5,00","8,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","120,00","19,00","16,00","36,00","39,00","5,00","5,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","784,00","119,00","119,00","254,00","246,00","26,00","20,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","53,00","12,00","4,00","21,00","12,00","2,00","2,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","576,00","77,00","88,00","208,00","177,00","14,00","12,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","791,00","66,00","135,00","307,00","252,00","20,00","11,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","589,00","71,00","97,00","198,00","194,00","11,00","18,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","50,00","4,00","9,00","20,00","16,00","0,00","1,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","25 716,00","3 286,00","3 733,00","8 549,00","8 739,00","774,00","635,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","110,00","15,00","13,00","44,00","31,00","2,00","5,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","936,00","134,00","120,00","318,00","310,00","28,00","26,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","962,00","122,00","145,00","339,00","305,00","23,00","28,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","734,00","119,00","107,00","248,00","217,00","23,00","20,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","116,00","18,00","15,00","40,00","37,00","3,00","3,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","120,00","11,00","20,00","42,00","36,00","5,00","6,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","166,00","26,00","22,00","58,00","49,00","8,00","3,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","929,00","81,00","152,00","320,00","334,00","27,00","15,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","290,00","36,00","49,00","104,00","89,00","7,00","5,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","527,00","65,00","76,00","187,00","170,00","10,00","19,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","131,00","15,00","30,00","41,00","38,00","3,00","4,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","172,00","32,00","25,00","48,00","56,00","4,00","7,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 542,00","144,00","243,00","559,00","537,00","26,00","33,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","296,00","31,00","53,00","88,00","103,00","11,00","10,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","67,00","16,00","10,00","18,00","16,00","4,00","3,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","208,00","29,00","42,00","70,00","50,00","12,00","5,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","310,00","61,00","44,00","87,00","93,00","13,00","12,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","362,00","45,00","63,00","122,00","108,00","15,00","9,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","147,00","43,00","12,00","38,00","42,00","5,00","7,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","2,00","0,00","0,00","2,00","0,00","0,00","0,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","63,00","8,00","9,00","24,00","21,00","1,00","0,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","2","2","2","2","2","2","2","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","362,00","67,00","49,00","123,00","105,00","11,00","7,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","235,00","32,00","45,00","71,00","73,00","7,00","7,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","157,00","28,00","24,00","52,00","47,00","4,00","2,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
