"obce","Počet obyvatel dle Sčítání lidu 1950","kraj","orp","okres"
"Menhartice","198,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Měník","634,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Měnín","1 378,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Merboltice","307,00","Ústecký kraj","DĚČÍN","Děčín"
"Měřín","1 501,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Merklín","949,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Merklín","1 306,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Měrotín","344,00","Olomoucký kraj","LITOVEL","Olomouc"
"Měrovice nad Hanou","709,00","Olomoucký kraj","PŘEROV","Přerov"
"Měrunice","393,00","Ústecký kraj","BÍLINA","Teplice"
"Měšice","763,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Měšín","184,00","Vysočina","JIHLAVA","Jihlava"
"Mešno","141,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Městec Králové","3 098,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Městečko","573,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Městečko Trnávka","2 017,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Město Albrechtice","3 344,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Město Touškov","1 473,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Metylovice","1 647,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Mezholezy (dříve okr.Domažlice)","174,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mezholezy (dříve okr.Horšovský T","159,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Meziboří","235,00","Ústecký kraj","LITVÍNOV","Most"
"Mezihoří","132,00","Plzeňský kraj","KLATOVY","Klatovy"
"Mezilečí","232,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Mezilesí","280,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Mezilesí","320,00","Vysočina","PACOV","Pelhřimov"
"Meziměstí","2 544,00","Královéhradecký kraj","BROUMOV","Náchod"
"Mezina","287,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Meziříčí","239,00","Jihočeský kraj","TÁBOR","Tábor"
"Meziříčko","290,00","Vysočina","VELKÉ MEZIŘÍČÍ","Jihlava"
"Meziříčko","161,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Mezná","224,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Mezná","200,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Mezno","763,00","Středočeský kraj","VOTICE","Benešov"
"Mezouň","531,00","Středočeský kraj","BEROUN","Beroun"
"Michalovice","175,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Michalovice","184,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Míchov","178,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Míčov-Sušice","503,00","Pardubický kraj","CHRUDIM","Chrudim"
"Mičovice","537,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Mikolajice","278,00","Moravskoslezský kraj","OPAVA","Opava"
"Mikulášovice","3 044,00","Ústecký kraj","RUMBURK","Děčín"
"Mikulčice","1 924,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Mikuleč","375,00","Pardubický kraj","SVITAVY","Svitavy"
"Mikulov","5 337,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Mikulov","271,00","Ústecký kraj","TEPLICE","Teplice"
"Mikulovice","690,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Mikulovice","2 436,00","Olomoucký kraj","JESENÍK","Jeseník"
"Mikulovice","286,00","Vysočina","TŘEBÍČ","Třebíč"
"Mikulovice","844,00","Pardubický kraj","PARDUBICE","Pardubice"
"Mikulůvka","729,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Milasín","83,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Milavče","728,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Milčice","311,00","Středočeský kraj","NYMBURK","Nymburk"
"Mileč","856,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Milejovice","199,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Milenov","521,00","Olomoucký kraj","HRANICE","Přerov"
"Milešín","132,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Milešov","751,00","Středočeský kraj","SEDLČANY","Příbram"
"Milešovice","732,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Miletín","1 218,00","Královéhradecký kraj","HOŘICE","Jičín"
"Milevsko","4 000,00","Jihočeský kraj","MILEVSKO","Písek"
"Milhostov","304,00","Karlovarský kraj","CHEB","Cheb"
"Miličín","1 448,00","Středočeský kraj","VOTICE","Benešov"
"Milíčov","259,00","Vysočina","JIHLAVA","Jihlava"
"Milíčovice","277,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Milíkov","497,00","Karlovarský kraj","CHEB","Cheb"
"Milíkov","992,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Milín","1 308,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Milínov","295,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Milíře","328,00","Plzeňský kraj","TACHOV","Tachov"
"Milkovice","333,00","Královéhradecký kraj","JIČÍN","Jičín"
"Milonice","165,00","Jihomoravský kraj","BLANSKO","Blansko"
"Milonice","532,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Miloňovice","273,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Milostín","532,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Milotice","1 560,00","Jihomoravský kraj","KYJOV","Hodonín"
"Milotice nad Bečvou","368,00","Olomoucký kraj","HRANICE","Přerov"
"Milotice nad Opavou","664,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Milovice","5 878,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Milovice","425,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Milovice u Hořic","193,00","Královéhradecký kraj","HOŘICE","Jičín"
"Milý","301,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Mimoň","5 377,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Minice","67,00","Jihočeský kraj","PÍSEK","Písek"
"Miřejovice","174,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Miřetice","1 460,00","Pardubický kraj","HLINSKO","Chrudim"
"Miřetice","167,00","Středočeský kraj","VLAŠIM","Benešov"
"Mířkov","351,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Mirkovice","368,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Miroslav","2 389,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Miroslavské Knínice","583,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Mirošov","1 826,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Mirošov","272,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Mirošov","227,00","Vysočina","JIHLAVA","Jihlava"
"Mirošovice","744,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Mirotice","1 572,00","Jihočeský kraj","PÍSEK","Písek"
"Mírov","676,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Mírová","445,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Mírová pod Kozákovem","1 583,00","Liberecký kraj","TURNOV","Semily"
"Mirovice","1 693,00","Jihočeský kraj","PÍSEK","Písek"
"Miskovice","998,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Míškovice","547,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Míšov","229,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Mišovice","676,00","Jihočeský kraj","PÍSEK","Písek"
"Místo","337,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Mistřice","1 500,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Mistrovice","545,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Mladá Boleslav","23 204,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Mladá Vožice","2 605,00","Jihočeský kraj","TÁBOR","Tábor"
"Mladé Bříště","291,00","Vysočina","HUMPOLEC","Pelhřimov"
"Mladé Buky","2 488,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Mladeč","822,00","Olomoucký kraj","LITOVEL","Olomouc"
"Mladecko","245,00","Moravskoslezský kraj","OPAVA","Opava"
"Mladějov","871,00","Královéhradecký kraj","JIČÍN","Jičín"
"Mladějov na Moravě","630,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Mladějovice","550,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Mladkov","698,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Mladoňovice","457,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Mladošovice","602,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Mladotice","715,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Mladý Smolivec","1 241,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Mlázovice","553,00","Královéhradecký kraj","JIČÍN","Jičín"
"Mlečice","543,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Mlékojedy","300,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Mlékosrby","349,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Mlýnské Struhadlo","192,00","Plzeňský kraj","KLATOVY","Klatovy"
"Mlýny","215,00","Jihočeský kraj","TÁBOR","Tábor"
"Mnetěš","611,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Mnich","907,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Mnichov","551,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Mnichov","422,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mnichov","446,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Mnichovice","371,00","Středočeský kraj","VLAŠIM","Benešov"
"Mnichovice","2 509,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Mnichovo Hradiště","5 733,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Mníšek","1 210,00","Liberecký kraj","LIBEREC","Liberec"
"Mníšek pod Brdy","1 861,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Močerady","188,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Mochov","1 012,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Mochtín","1 054,00","Plzeňský kraj","KLATOVY","Klatovy"
"Močovice","520,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Modlany","1 150,00","Ústecký kraj","TEPLICE","Teplice"
"Modletice","161,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Modlíkov","215,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Modrá","533,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Modrá Hůrka","160,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Modrava","74,00","Plzeňský kraj","SUŠICE","Klatovy"
"Modřice","2 423,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Modřišice","385,00","Liberecký kraj","TURNOV","Semily"
"Modřovice","107,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Mohelnice","148,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Mohelnice","6 526,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Mohelnice nad Jizerou","153,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Mohelno","1 338,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Mojné","308,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Mokošín","99,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Mokrá-Horákov","1 425,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Mokré","296,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Mokré Lazce","849,00","Moravskoslezský kraj","OPAVA","Opava"
"Mokrosuky","302,00","Plzeňský kraj","SUŠICE","Klatovy"
"Mokrouše","193,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Mokrovousy","355,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Mokrovraty","508,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Mokrý Lom","111,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Moldava","489,00","Ústecký kraj","TEPLICE","Teplice"
"Morašice","765,00","Pardubický kraj","CHRUDIM","Chrudim"
"Morašice","437,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Morašice","191,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Moravany","924,00","Jihomoravský kraj","KYJOV","Hodonín"
"Moravany","795,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Moravany","1 783,00","Pardubický kraj","PARDUBICE","Pardubice"
"Moraveč","342,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Moravec","480,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Moravecké Pavlovice","153,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Moravičany","1 167,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Moravice","411,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Morávka","2 611,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Moravská Nová Ves","2 953,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Moravská Třebová","7 956,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Moravské Bránice","1 083,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Moravské Budějovice","5 209,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Moravské Knínice","803,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Moravské Málkovice","675,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Moravskoslezský Kočov","436,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Moravský Beroun","2 635,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Moravský Krumlov","3 784,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Moravský Písek","2 132,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Moravský Žižkov","1 144,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Mořice","537,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Mořina","710,00","Středočeský kraj","BEROUN","Beroun"
"Mořinka","237,00","Středočeský kraj","BEROUN","Beroun"
"Mořkov","1 838,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Morkovice-Slížany","2 568,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Morkůvky","609,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Mošnov","891,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Most","46 328,00","Ústecký kraj","MOST","Most"
"Mostek","262,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Mostek","1 483,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Mostkovice","1 724,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Mosty u Jablunkova","3 358,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Mouchnice","611,00","Jihomoravský kraj","KYJOV","Hodonín"
"Mouřínov","708,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Moutnice","1 008,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Mrač","568,00","Středočeský kraj","BENEŠOV","Benešov"
"Mrákotín","453,00","Pardubický kraj","CHRUDIM","Chrudim"
"Mrákotín","994,00","Vysočina","TELČ","Jihlava"
"Mrákov","997,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mratín","641,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Mříčná","588,00","Liberecký kraj","JILEMNICE","Semily"
"Mrlínek","304,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Mrsklesy","1 045,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Mrtník","330,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Mrzky","310,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Mšec","999,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Mšecké Žehrovice","749,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Mšené-lázně","2 336,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Mšeno","2 049,00","Středočeský kraj","MĚLNÍK","Mělník"
"Mukařov","782,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Mukařov","376,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Mutějovice","1 135,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Mutěnice","3 156,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Mutěnice","286,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Mutěnín","624,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mutkov","81,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Mydlovary","384,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Myslejovice","1 010,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Mysletice","135,00","Vysočina","TELČ","Jihlava"
"Mysletín","143,00","Vysočina","HUMPOLEC","Pelhřimov"
"Mysliboř","256,00","Vysočina","TELČ","Jihlava"
"Myslibořice","692,00","Vysočina","TŘEBÍČ","Třebíč"
"Myslín","182,00","Jihočeský kraj","PÍSEK","Písek"
"Myslinka","146,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Myslív","770,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Myslkovice","432,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Mysločovice","499,00","Zlínský kraj","ZLÍN","Zlín"
"Myslovice","206,00","Plzeňský kraj","KLATOVY","Klatovy"
"Myštěves","346,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Myštice","582,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Mýto","1 676,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Mžany","619,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nabočany","170,00","Pardubický kraj","CHRUDIM","Chrudim"
"Načeradec","2 229,00","Středočeský kraj","VLAŠIM","Benešov"
"Načešice","482,00","Pardubický kraj","CHRUDIM","Chrudim"
"Náchod","18 562,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Nadějkov","1 053,00","Jihočeský kraj","TÁBOR","Tábor"
"Nadějov","250,00","Vysočina","JIHLAVA","Jihlava"
"Nadryby","209,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nahořany","659,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Nahošovice","253,00","Olomoucký kraj","PŘEROV","Přerov"
"Náklo","1 503,00","Olomoucký kraj","LITOVEL","Olomouc"
"Nákří","341,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Naloučany","248,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Nalžovice","538,00","Středočeský kraj","SEDLČANY","Příbram"
"Nalžovské Hory","2 298,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Náměšť na Hané","1 778,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Náměšť nad Oslavou","2 793,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Napajedla","4 848,00","Zlínský kraj","OTROKOVICE","Zlín"
"Nárameč","386,00","Vysočina","TŘEBÍČ","Třebíč"
"Narysov","167,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Nasavrky","84,00","Jihočeský kraj","TÁBOR","Tábor"
"Nasavrky","1 616,00","Pardubický kraj","CHRUDIM","Chrudim"
"Nasavrky","145,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Násedlovice","1 026,00","Jihomoravský kraj","KYJOV","Hodonín"
"Našiměřice","302,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Návojná","490,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Návsí","3 306,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Nebahovy","581,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Nebanice","208,00","Karlovarský kraj","CHEB","Cheb"
"Nebílovy","347,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Nebovidy","495,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Nebovidy","850,00","Středočeský kraj","KOLÍN","Kolín"
"Nebřehovice","193,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Nebužely","487,00","Středočeský kraj","MĚLNÍK","Mělník"
"Nechanice","2 537,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nechvalice","1 079,00","Středočeský kraj","SEDLČANY","Příbram"
"Nechvalín","526,00","Jihomoravský kraj","KYJOV","Hodonín"
"Nečín","878,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nečtiny","1 012,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Nedabyle","197,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Nedachlebice","913,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Nedakonice","1 311,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Nedašov","956,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Nedašova Lhota","613,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Neděliště","378,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nedomice","289,00","Středočeský kraj","NERATOVICE","Mělník"
"Nedrahovice","672,00","Středočeský kraj","SEDLČANY","Příbram"
"Nedvědice","1 313,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Nedvězí","364,00","Pardubický kraj","POLIČKA","Svitavy"
"Nehodiv","173,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Nehvizdy","938,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nejdek","7 984,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nejepín","153,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Nekmíř","531,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nekoř","1 014,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Nekvasovy","381,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Nelahozeves","1 707,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Nelepeč","144,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Nelešovice","241,00","Olomoucký kraj","PŘEROV","Přerov"
"Nemanice","364,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Němčany","927,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Němčice","613,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Němčice","1 085,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Němčice","406,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Němčice","207,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Němčice","235,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Němčice","390,00","Středočeský kraj","KOLÍN","Kolín"
"Němčice","148,00","Pardubický kraj","PARDUBICE","Pardubice"
"Němčice","189,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Němčice","216,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
