"obce","Počet obyvatel dle Sčítání lidu 1991","kraj","orp","okres"
"Telnice","515,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Telnice","1 227,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Temelín","751,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Temešvár","98,00","Jihočeský kraj","PÍSEK","Písek"
"Těmice","432,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Těmice","869,00","Jihomoravský kraj","KYJOV","Hodonín"
"Těně","242,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Teplá","2 924,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Teplice","53 004,00","Ústecký kraj","TEPLICE","Teplice"
"Teplice nad Bečvou","325,00","Olomoucký kraj","HRANICE","Přerov"
"Teplice nad Metují","1 906,00","Královéhradecký kraj","BROUMOV","Náchod"
"Teplička","73,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Teplýšovice","397,00","Středočeský kraj","BENEŠOV","Benešov"
"Terešov","174,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Terezín","2 892,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Terezín","377,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Těrlicko","3 874,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Těšany","1 148,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Těšetice","434,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Těšetice","1 216,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Těškov","306,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Těškovice","883,00","Moravskoslezský kraj","BÍLOVEC","Opava"
"Těšovice","190,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Těšovice","279,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Tetčice","928,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Tetín","720,00","Středočeský kraj","BEROUN","Beroun"
"Tetín","136,00","Královéhradecký kraj","HOŘICE","Jičín"
"Tetov","182,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Tichá","1 493,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Tichonice","231,00","Středočeský kraj","VLAŠIM","Benešov"
"Tichov","322,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Tis","401,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Tis u Blatna","106,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Tisá","600,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tísek","868,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Tisem","169,00","Středočeský kraj","BENEŠOV","Benešov"
"Tišice","1 346,00","Středočeský kraj","NERATOVICE","Mělník"
"Tismice","381,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tišnov","8 563,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Tišnovská Nová Ves","72,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Tisová","417,00","Plzeňský kraj","TACHOV","Tachov"
"Tisová","525,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Tisovec","328,00","Pardubický kraj","HLINSKO","Chrudim"
"Tištín","535,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tlučná","2 241,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tlumačov","2 325,00","Zlínský kraj","OTROKOVICE","Zlín"
"Tlumačov","437,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Tlustice","739,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tmaň","882,00","Středočeský kraj","BEROUN","Beroun"
"Tochovice","595,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Točník","259,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tojice","101,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Tomice","138,00","Středočeský kraj","VLAŠIM","Benešov"
"Topolany","274,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Topolná","1 501,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Toušice","272,00","Středočeský kraj","KOLÍN","Kolín"
"Toužetín","276,00","Ústecký kraj","LOUNY","Louny"
"Toužim","3 864,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Tovačov","2 656,00","Olomoucký kraj","PŘEROV","Přerov"
"Tovéř","390,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Třanovice","870,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Traplice","1 102,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Travčice","577,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trboušany","359,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Třebařov","957,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Třebčice","81,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Třebechovice pod Orebem","5 253,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třebějice","88,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Třebelovice","465,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Třebeň","321,00","Karlovarský kraj","CHEB","Cheb"
"Třebenice","1 753,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebenice","401,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebešice","195,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebešice","72,00","Středočeský kraj","BENEŠOV","Benešov"
"Třebešov","252,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Třebestovice","757,00","Středočeský kraj","NYMBURK","Nymburk"
"Třebětice","273,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Třebětice","301,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Třebětín","154,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Třebíč","38 355,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebichovice","463,00","Středočeský kraj","KLADNO","Kladno"
"Třebihošť","365,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Třebívlice","776,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebíz","161,00","Středočeský kraj","SLANÝ","Kladno"
"Třebnouševes","305,00","Královéhradecký kraj","HOŘICE","Jičín"
"Třeboc","150,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Třebohostice","276,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třebom","213,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Třeboň","9 052,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Třebonín","122,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebosice","115,00","Pardubický kraj","PARDUBICE","Pardubice"
"Třebotov","948,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Třebovice","796,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Třebovle","428,00","Středočeský kraj","KOLÍN","Kolín"
"Třebsko","198,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Třebusice","483,00","Středočeský kraj","KLADNO","Kladno"
"Třebušín","418,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Třemešná","984,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Třemešné","316,00","Plzeňský kraj","TACHOV","Tachov"
"Třemošná","4 646,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Třemošnice","3 366,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třesov","109,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Třesovice","254,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třešovice","78,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třešť","5 948,00","Vysočina","JIHLAVA","Jihlava"
"Třeštice","112,00","Vysočina","JIHLAVA","Jihlava"
"Třeština","364,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Trhanov","500,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Trhová Kamenice","870,00","Pardubický kraj","HLINSKO","Chrudim"
"Trhové Dušníky","358,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Trhové Sviny","4 632,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Trhový Štěpánov","1 260,00","Středočeský kraj","VLAŠIM","Benešov"
"Tři Dvory","923,00","Středočeský kraj","KOLÍN","Kolín"
"Tři Sekery","654,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Tři Studně","89,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Třibřichy","270,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třinec","40 309,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Trmice","1 824,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Trnava","1 145,00","Zlínský kraj","VIZOVICE","Zlín"
"Trnava","598,00","Vysočina","TŘEBÍČ","Třebíč"
"Trnávka","654,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Trnov","678,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Trnová","96,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Trnová","785,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Trnovany","270,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trnové Pole","151,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trojanovice","1 953,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Trojovice","186,00","Pardubický kraj","CHRUDIM","Chrudim"
"Trokavec","132,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Troskotovice","579,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Troskovice","160,00","Liberecký kraj","TURNOV","Semily"
"Trotina","85,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Troubelice","1 716,00","Olomoucký kraj","UNIČOV","Olomouc"
"Troubky","2 070,00","Olomoucký kraj","PŘEROV","Přerov"
"Troubky-Zdislavice","645,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Troubsko","1 422,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Trpík","70,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Trpín","494,00","Pardubický kraj","POLIČKA","Svitavy"
"Trpišovice","171,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Trpísty","234,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tršice","1 494,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Trstěnice","490,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Trstěnice","572,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trstěnice","368,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Třtěnice","332,00","Královéhradecký kraj","JIČÍN","Jičín"
"Třtice","417,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Trubín","201,00","Středočeský kraj","BEROUN","Beroun"
"Trubská","104,00","Středočeský kraj","BEROUN","Beroun"
"Truskovice","203,00","Jihočeský kraj","VODŇANY","Strakonice"
"Trusnov","246,00","Pardubický kraj","HOLICE","Pardubice"
"Trutnov","31 999,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Tržek","159,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Tučapy","831,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Tučapy","229,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tučapy","523,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Tuchlovice","1 960,00","Středočeský kraj","KLADNO","Kladno"
"Tuchoměřice","930,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tuchoraz","326,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tuchořice","696,00","Ústecký kraj","ŽATEC","Louny"
"Tučín","456,00","Olomoucký kraj","PŘEROV","Přerov"
"Tuhaň","509,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tuhaň","290,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Tuklaty","693,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tulešice","306,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tuněchody","591,00","Pardubický kraj","CHRUDIM","Chrudim"
"Tupadly","517,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Tupadly","98,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tupesy","1 074,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tuř","122,00","Královéhradecký kraj","JIČÍN","Jičín"
"Tuřany","435,00","Středočeský kraj","SLANÝ","Kladno"
"Tuřany","92,00","Karlovarský kraj","CHEB","Cheb"
"Tuřice","220,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Turkovice","281,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Turnov","14 398,00","Liberecký kraj","TURNOV","Semily"
"Turovec","211,00","Jihočeský kraj","TÁBOR","Tábor"
"Turovice","222,00","Olomoucký kraj","PŘEROV","Přerov"
"Tursko","498,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tušovice","95,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Tutleky","335,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Tužice","91,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Tvarožná","1 071,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Tvarožná Lhota","874,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tvořihráz","397,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tvorovice","312,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tvrdkov","287,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Tvrdonice","2 114,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Tvrzice","112,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Týček","229,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Tymákov","666,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Týn nad Bečvou","776,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Týn nad Vltavou","6 831,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Týnec","310,00","Plzeňský kraj","KLATOVY","Klatovy"
"Týnec","970,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Týnec nad Labem","1 912,00","Středočeský kraj","KOLÍN","Kolín"
"Týnec nad Sázavou","5 387,00","Středočeský kraj","BENEŠOV","Benešov"
"Týniště","57,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Týniště nad Orlicí","6 482,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Týnišťko","173,00","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Úbislavice","354,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Ublo","241,00","Zlínský kraj","VIZOVICE","Zlín"
"Úboč","132,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Ubušínek","116,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Údlice","966,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Údrnice","287,00","Královéhradecký kraj","JIČÍN","Jičín"
"Uhelná","531,00","Olomoucký kraj","JESENÍK","Jeseník"
"Uhelná Příbram","613,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Úherce","72,00","Ústecký kraj","LOUNY","Louny"
"Úherce","244,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Uherčice","1 034,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Úherčice","110,00","Pardubický kraj","CHRUDIM","Chrudim"
"Uherčice","452,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Uherské Hradiště","26 765,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Uhersko","251,00","Pardubický kraj","HOLICE","Pardubice"
"Uherský Brod","17 721,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Uherský Ostroh","4 451,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Úhlejov","104,00","Královéhradecký kraj","HOŘICE","Jičín"
"Uhlířov","336,00","Moravskoslezský kraj","OPAVA","Opava"
"Uhlířská Lhota","339,00","Středočeský kraj","KOLÍN","Kolín"
"Uhlířské Janovice","2 956,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úholičky","466,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhonice","810,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhořilka","45,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úhřetice","490,00","Pardubický kraj","CHRUDIM","Chrudim"
"Úhřetická Lhota","208,00","Pardubický kraj","PARDUBICE","Pardubice"
"Uhřice","732,00","Jihomoravský kraj","KYJOV","Hodonín"
"Uhřice","223,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Uhřice","189,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Uhřičice","587,00","Olomoucký kraj","PŘEROV","Přerov"
"Uhřínov","256,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Uhy","365,00","Středočeský kraj","SLANÝ","Kladno"
"Ujčov","511,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Újezd","1 179,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Újezd","71,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Újezd","1 260,00","Olomoucký kraj","UNIČOV","Olomouc"
"Újezd","548,00","Středočeský kraj","HOŘOVICE","Beroun"
"Újezd nade Mží","56,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Újezd pod Troskami","292,00","Královéhradecký kraj","JIČÍN","Jičín"
"Újezd u Boskovic","446,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Újezd u Brna","2 539,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Újezd u Černé Hory","280,00","Jihomoravský kraj","BLANSKO","Blansko"
"Újezd u Chocně","305,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Újezd u Plánice","168,00","Plzeňský kraj","KLATOVY","Klatovy"
"Újezd u Přelouče","198,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Újezd u Rosic","257,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Újezd u Sezemic","137,00","Pardubický kraj","PARDUBICE","Pardubice"
"Újezd u Svatého Kříže","236,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Újezd u Tišnova","109,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Újezdec","95,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Újezdec","103,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Újezdec","261,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Újezdec","72,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Újezdec","66,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Újezdeček","769,00","Ústecký kraj","TEPLICE","Teplice"
"Ujkovice","108,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Úlehle","130,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Úlibice","230,00","Královéhradecký kraj","JIČÍN","Jičín"
"Úlice","383,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Úmonín","497,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úmyslovice","316,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Únanov","1 114,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Unčín","190,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Únehle","103,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Únějovice","72,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úněšov","563,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Únětice","423,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Únětice","133,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Unhošť","3 521,00","Středočeský kraj","KLADNO","Kladno"
"Únice","41,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Uničov","12 831,00","Olomoucký kraj","UNIČOV","Olomouc"
"Unín","174,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Unkovice","622,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Úpice","6 141,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Úpohlavy","207,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Urbanice","271,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Urbanice","75,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","130,00","Vysočina","TELČ","Jihlava"
"Určice","1 364,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","292,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","133,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","709,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","501,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 167,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","2 703,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","526,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","209,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","542,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","98 178,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","15 295,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","314,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","206,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","192,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","46,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","136,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","186,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","71,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","138,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","92,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","369,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Útušice","503,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","476,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","877,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 604,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","121,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","152,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","578,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","794,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","2 052,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","456,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","438,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
