"obce","Počet obyvatel dle Sčítání lidu 1961","kraj","orp","okres"
"Dušejov","341,00","Vysočina","JIHLAVA","Jihlava"
"Dušníky","315,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Dvakačovice","312,00","Pardubický kraj","CHRUDIM","Chrudim"
"Dvorce","239,00","Vysočina","JIHLAVA","Jihlava"
"Dvorce","1 556,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Dvory","666,00","Středočeský kraj","NYMBURK","Nymburk"
"Dvory","133,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Dvory nad Lužnicí","438,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Dvůr Králové nad Labem","16 904,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Dyjákovice","1 102,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Dyjákovičky","560,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Dyje","448,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Dyjice","184,00","Vysočina","TELČ","Jihlava"
"Dymokury","1 228,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Dynín","399,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Dýšina","1 765,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Džbánice","227,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Džbánov","425,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Dzbel","387,00","Olomoucký kraj","KONICE","Prostějov"
"Ejpovice","709,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Erpužice","280,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Eš","130,00","Vysočina","PACOV","Pelhřimov"
"Evaň","443,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Felbabka","266,00","Středočeský kraj","HOŘOVICE","Beroun"
"Frahelž","257,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Francova Lhota","1 668,00","Zlínský kraj","VSETÍN","Vsetín"
"Františkov nad Ploučnicí","668,00","Ústecký kraj","DĚČÍN","Děčín"
"Františkovy Lázně","4 752,00","Karlovarský kraj","CHEB","Cheb"
"Frenštát pod Radhoštěm","7 754,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Fryčovice","2 002,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Frýdek-Místek","31 364,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Frýdlant","6 153,00","Liberecký kraj","FRÝDLANT","Liberec"
"Frýdlant nad Ostravicí","6 702,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Frýdštejn","1 156,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Frymburk","922,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Frymburk","272,00","Plzeňský kraj","SUŠICE","Klatovy"
"Fryšava pod Žákovou horou","531,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Fryšták","3 466,00","Zlínský kraj","ZLÍN","Zlín"
"Fulnek","5 823,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Golčův Jeníkov","3 002,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Grešlové Mýto","309,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Gruna","294,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Grunta","125,00","Středočeský kraj","KOLÍN","Kolín"
"Grygov","1 343,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Grymov","187,00","Olomoucký kraj","PŘEROV","Přerov"
"Habartice","588,00","Liberecký kraj","FRÝDLANT","Liberec"
"Habartov","4 182,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Habří","178,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Habřina","279,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Habrovany","119,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Habrovany","939,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Habrůvka","464,00","Jihomoravský kraj","BLANSKO","Blansko"
"Habry","1 793,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Hačky","215,00","Olomoucký kraj","KONICE","Prostějov"
"Hadravova Rosička","90,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Háj u Duchcova","1 509,00","Ústecký kraj","TEPLICE","Teplice"
"Háj ve Slezsku","3 314,00","Moravskoslezský kraj","OPAVA","Opava"
"Hajany","342,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Hajany","159,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Háje","225,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Háje nad Jizerou","1 003,00","Liberecký kraj","SEMILY","Semily"
"Hájek","83,00","Jihočeský kraj","VODŇANY","Strakonice"
"Hájek","471,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Hajnice","1 055,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Halámky","307,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Halenkov","2 528,00","Zlínský kraj","VSETÍN","Vsetín"
"Halenkovice","2 280,00","Zlínský kraj","OTROKOVICE","Zlín"
"Haluzice","141,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Halže","543,00","Plzeňský kraj","TACHOV","Tachov"
"Hamr","349,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Hamr na Jezeře","408,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Hamry","368,00","Pardubický kraj","HLINSKO","Chrudim"
"Hamry","253,00","Plzeňský kraj","KLATOVY","Klatovy"
"Hamry nad Sázavou","934,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Haňovice","447,00","Olomoucký kraj","LITOVEL","Olomouc"
"Hanušovice","3 156,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Harrachov","1 282,00","Liberecký kraj","TANVALD","Semily"
"Hartinkov","146,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Hartmanice","387,00","Pardubický kraj","POLIČKA","Svitavy"
"Hartmanice","217,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Hartmanice","1 496,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hartvíkovice","695,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Haškovcova Lhota","142,00","Jihočeský kraj","TÁBOR","Tábor"
"Hať","2 400,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Hatín","410,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Havířov","51 103,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Havlíčkova Borová","1 315,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Havlíčkův Brod","17 533,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Havlovice","861,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Havraň","906,00","Ústecký kraj","MOST","Most"
"Havraníky","472,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hazlov","1 583,00","Karlovarský kraj","AŠ","Cheb"
"Hejná","337,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Hejnice","279,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Hejnice","2 256,00","Liberecký kraj","FRÝDLANT","Liberec"
"Hejtmánkovice","617,00","Královéhradecký kraj","BROUMOV","Náchod"
"Helvíkovice","470,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Herálec","1 335,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Herálec","1 805,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Heraltice","509,00","Vysočina","TŘEBÍČ","Třebíč"
"Herink","111,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Heřmaň","404,00","Jihočeský kraj","PÍSEK","Písek"
"Heřmaň","219,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Heřmaneč","136,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Heřmanice","605,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Heřmanice","371,00","Liberecký kraj","FRÝDLANT","Liberec"
"Heřmanice","153,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Heřmanice u Oder","387,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Heřmaničky","1 029,00","Středočeský kraj","VOTICE","Benešov"
"Heřmánkovice","626,00","Královéhradecký kraj","BROUMOV","Náchod"
"Heřmánky","218,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Heřmanov","691,00","Ústecký kraj","DĚČÍN","Děčín"
"Heřmanov","258,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Heřmanova Huť","1 803,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Heřmanovice","601,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Heřmanův Městec","4 137,00","Pardubický kraj","CHRUDIM","Chrudim"
"Heroltice","208,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Heršpice","867,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hevlín","1 360,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hladké Životice","1 031,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hladov","261,00","Vysočina","JIHLAVA","Jihlava"
"Hlasivo","341,00","Jihočeský kraj","TÁBOR","Tábor"
"Hlásná Třebaň","523,00","Středočeský kraj","BEROUN","Beroun"
"Hlásnice","215,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hlavatce","546,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Hlavatce","169,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hlavečník","424,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Hlavenec","362,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Hlavice","376,00","Liberecký kraj","LIBEREC","Liberec"
"Hlavnice","498,00","Moravskoslezský kraj","OPAVA","Opava"
"Hlavňovice","764,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hlína","373,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Hlince","156,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Hlincová Hora","84,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hlinka","345,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hlinná","293,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hlinsko","8 346,00","Pardubický kraj","HLINSKO","Chrudim"
"Hlinsko","291,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Hlízov","549,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Hlohová","421,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Hlohovčice","277,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Hlohovec","1 399,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hlohovice","605,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hlubočany","688,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hlubočec","615,00","Moravskoslezský kraj","OPAVA","Opava"
"Hlubočky","3 379,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hluboká","435,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hluboká nad Vltavou","4 485,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hluboké","311,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Hluboké Dvory","164,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Hluboké Mašůvky","778,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hluboš","656,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hlubyně","195,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hluchov","455,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hlučín","10 446,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Hluk","3 879,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hlupín","176,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hlušice","899,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Hlušovice","325,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hnačov","132,00","Plzeňský kraj","KLATOVY","Klatovy"
"Hnanice","293,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hnátnice","1 008,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hněvčeves","203,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hněvkovice","819,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hněvnice","178,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hněvošice","875,00","Moravskoslezský kraj","OPAVA","Opava"
"Hněvotín","1 323,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hnojice","641,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hnojník","1 181,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Hobšovice","397,00","Středočeský kraj","SLANÝ","Kladno"
"Hodějice","1 140,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hodětín","270,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodice","721,00","Vysočina","JIHLAVA","Jihlava"
"Hodíškov","183,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Hodkovice nad Mohelkou","2 268,00","Liberecký kraj","LIBEREC","Liberec"
"Hodonice","884,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hodonice","253,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodonín","168,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hodonín","18 021,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Hodonín","208,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Hodov","407,00","Vysočina","TŘEBÍČ","Třebíč"
"Hodslavice","1 747,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hojanovice","163,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hojkov","277,00","Vysočina","JIHLAVA","Jihlava"
"Hojovice","257,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Holany","505,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Holasice","858,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Holasovice","1 598,00","Moravskoslezský kraj","OPAVA","Opava"
"Holčovice","1 130,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Holedeč","799,00","Ústecký kraj","ŽATEC","Louny"
"Holenice","187,00","Liberecký kraj","TURNOV","Semily"
"Holešov","10 994,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Holetín","1 017,00","Pardubický kraj","HLINSKO","Chrudim"
"Holice","6 217,00","Pardubický kraj","HOLICE","Pardubice"
"Holín","638,00","Královéhradecký kraj","JIČÍN","Jičín"
"Holohlavy","681,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Holotín","107,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Holoubkov","989,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Holovousy","103,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Holovousy","608,00","Královéhradecký kraj","HOŘICE","Jičín"
"Holštejn","223,00","Jihomoravský kraj","BLANSKO","Blansko"
"Holubice","979,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Holubice","769,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Holubov","998,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Holýšov","3 793,00","Plzeňský kraj","STOD","Domažlice"
"Homole","683,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Homole u Panny","408,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Honbice","310,00","Pardubický kraj","CHRUDIM","Chrudim"
"Honětice","232,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Honezovice","413,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hora Svaté Kateřiny","448,00","Ústecký kraj","LITVÍNOV","Most"
"Hora Svatého Šebestiána","524,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hora Svatého Václava","184,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hořany","248,00","Středočeský kraj","NYMBURK","Nymburk"
"Hořátev","679,00","Středočeský kraj","NYMBURK","Nymburk"
"Horažďovice","5 465,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Horčápsko","158,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hořenice","292,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Hořepník","966,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Hořesedly","492,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hořešovice","268,00","Středočeský kraj","SLANÝ","Kladno"
"Hořešovičky","160,00","Středočeský kraj","SLANÝ","Kladno"
"Hořice","7 754,00","Královéhradecký kraj","HOŘICE","Jičín"
"Hořice","228,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hořice na Šumavě","726,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Hořičky","575,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hořín","975,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hořiněves","803,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Horka","560,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horka I","566,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horka II","634,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Horka nad Moravou","2 152,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Horka u Staré Paky","340,00","Liberecký kraj","JILEMNICE","Semily"
"Horky","404,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horky","188,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Horky nad Jizerou","499,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Bečva","3 256,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Horní Bělá","691,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Horní Benešov","2 199,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Horní Beřkovice","1 583,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Horní Bezděkov","306,00","Středočeský kraj","KLADNO","Kladno"
"Horní Blatná","813,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Horní Bludovice","1 613,00","Moravskoslezský kraj","HAVÍŘOV","Frýdek-Místek"
"Horní Bojanovice","781,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Horní Bradlo","815,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horní Branná","1 856,00","Liberecký kraj","JILEMNICE","Semily"
"Horní Břečkov","372,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Bříza","2 087,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Horní Brusnice","738,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Horní Bukovina","310,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Horní Cerekev","2 253,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Čermná","1 058,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Domaslavice","813,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Dubenky","633,00","Vysočina","JIHLAVA","Jihlava"
"Horní Dubňany","423,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Dunajovice","840,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Dvořiště","630,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Horní Habartice","554,00","Ústecký kraj","DĚČÍN","Děčín"
"Horní Heřmanice","180,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Heřmanice","805,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Jelení","1 956,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Jiřetín","6 627,00","Ústecký kraj","LITVÍNOV","Most"
"Horní Kalná","452,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Horní Kamenice","352,00","Plzeňský kraj","STOD","Domažlice"
"Horní Kněžeklady","261,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Horní Kounice","385,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Kozolupy","421,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Horní Krupá","463,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Horní Kruty","648,00","Středočeský kraj","KOLÍN","Kolín"
"Horní Lapač","287,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Horní Lhota","506,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Horní Libchava","505,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Libochová","214,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lideč","911,00","Zlínský kraj","VSETÍN","Vsetín"
"Horní Loděnice","376,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Horní Lomná","535,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Horní Loučky","381,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Lukavice","528,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horní Maršov","1 142,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Město","1 445,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Horní Meziříčko","163,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Moštěnice","1 862,00","Olomoucký kraj","PŘEROV","Přerov"
"Horní Myslová","113,00","Vysočina","TELČ","Jihlava"
"Horní Němčí","1 172,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Horní Němčice","168,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Nětčice","323,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Horní Olešnice","570,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Paseka","804,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Pěna","608,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Planá","1 926,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Horní Počaply","1 105,00","Středočeský kraj","MĚLNÍK","Mělník"
"Horní Podluží","813,00","Ústecký kraj","VARNSDORF","Děčín"
"Horní Pohleď","177,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Police","861,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Poříčí","377,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Horní Poříčí","414,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Radechová","638,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Horní Radouň","580,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Radslavice","199,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Rápotice","180,00","Vysočina","HUMPOLEC","Pelhřimov"
"Horní Řasnice","507,00","Liberecký kraj","FRÝDLANT","Liberec"
"Horní Ředice","832,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Řepčice","176,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Horní Rožínka","156,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Horní Skrýchov","79,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Slatina","225,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Slavkov","5 669,00","Karlovarský kraj","SOKOLOV","Sokolov"
