"obce","Počet obyvatel dle Sčítání lidu 1980","kraj","orp","okres"
"Kaly","276,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kamberk","268,00","Středočeský kraj","VLAŠIM","Benešov"
"Kámen","188,00","Ústecký kraj","DĚČÍN","Děčín"
"Kámen","287,00","Vysočina","PACOV","Pelhřimov"
"Kámen","465,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kamenec","66,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenec u Poličky","504,00","Pardubický kraj","POLIČKA","Svitavy"
"Kamenice","2 031,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kamenice","1 928,00","Vysočina","JIHLAVA","Jihlava"
"Kamenice nad Lipou","3 951,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kameničky","788,00","Pardubický kraj","HLINSKO","Chrudim"
"Kamenický Šenov","4 254,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Kameničná","328,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Kamenná","267,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Kamenná","251,00","Vysočina","TŘEBÍČ","Třebíč"
"Kamenná","225,00","Vysočina","JIHLAVA","Jihlava"
"Kamenná","674,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Kamenná Horka","332,00","Pardubický kraj","SVITAVY","Svitavy"
"Kamenná Lhota","258,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kamenné Zboží","575,00","Středočeský kraj","NYMBURK","Nymburk"
"Kamenné Žehrovice","1 541,00","Středočeský kraj","KLADNO","Kladno"
"Kamenný Malíkov","109,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kamenný Most","451,00","Středočeský kraj","SLANÝ","Kladno"
"Kamenný Přívoz","1 224,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kamenný Újezd","650,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenný Újezd","1 987,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Kamýk","161,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Kamýk nad Vltavou","879,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kanice","516,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kanice","169,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kaničky","57,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kanina","114,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kaňovice","316,00","Zlínský kraj","ZLÍN","Zlín"
"Kaňovice","199,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Kaplice","5 402,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Káranice","211,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Káraný","513,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Kardašova Řečice","2 135,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kařez","618,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kařízek","73,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Karle","412,00","Pardubický kraj","SVITAVY","Svitavy"
"Karlík","220,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Karlín","283,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Karlov","90,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Karlova Studánka","261,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlova Ves","144,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Karlovice","666,00","Liberecký kraj","TURNOV","Semily"
"Karlovice","263,00","Zlínský kraj","ZLÍN","Zlín"
"Karlovice","1 037,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlovy Vary","56 992,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Karlštejn","899,00","Středočeský kraj","BEROUN","Beroun"
"Karolín","296,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Karolinka","2 862,00","Zlínský kraj","VSETÍN","Vsetín"
"Karviná","78 334,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Kasalice","211,00","Pardubický kraj","PARDUBICE","Pardubice"
"Kašava","851,00","Zlínský kraj","ZLÍN","Zlín"
"Kasejovice","1 526,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kašnice","355,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kašperské Hory","1 701,00","Plzeňský kraj","SUŠICE","Klatovy"
"Kateřinice","1 008,00","Zlínský kraj","VSETÍN","Vsetín"
"Kateřinice","658,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Katov","124,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Katov","181,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Katovice","1 214,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Katusice","806,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kaznějov","3 267,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kbel","400,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Kbel","282,00","Středočeský kraj","KOLÍN","Kolín"
"Kbelany","76,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kbelnice","123,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kdousov","144,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kdyně","4 802,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Keblice","365,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Keblov","255,00","Středočeský kraj","VLAŠIM","Benešov"
"Kejnice","182,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Kejžlice","372,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kelč","2 479,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kelčany","257,00","Jihomoravský kraj","KYJOV","Hodonín"
"Kelníky","206,00","Zlínský kraj","ZLÍN","Zlín"
"Kestřany","600,00","Jihočeský kraj","PÍSEK","Písek"
"Ketkovice","759,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Klabava","430,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladeruby","492,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kladeruby nad Oslavou","206,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Kladky","478,00","Olomoucký kraj","KONICE","Prostějov"
"Kladníky","172,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Kladno","306,00","Pardubický kraj","HLINSKO","Chrudim"
"Kladno","71 141,00","Středočeský kraj","KLADNO","Kladno"
"Kladruby","169,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kladruby","172,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladruby","343,00","Ústecký kraj","TEPLICE","Teplice"
"Kladruby","1 381,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kladruby nad Labem","807,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Klamoš","452,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Klapý","570,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Klášter","231,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Klášter Hradiště nad Jizerou","716,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Klášterec nad Ohří","13 255,00","Ústecký kraj","KADAŇ","Chomutov"
"Klášterec nad Orlicí","803,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Klášterní Skalice","152,00","Středočeský kraj","KOLÍN","Kolín"
"Klášterská Lhota","222,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Klatovec","118,00","Vysočina","TELČ","Jihlava"
"Klatovy","21 744,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klec","219,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Klecany","2 081,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klenčí pod Čerchovem","1 070,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kleneč","464,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Klenová","155,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klenovice","354,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Klenovice na Hané","849,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klentnice","484,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Klešice","241,00","Pardubický kraj","CHRUDIM","Chrudim"
"Klíčany","276,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klimkovice","3 551,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Klínec","381,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Klíny","108,00","Ústecký kraj","LITVÍNOV","Most"
"Klobouky u Brna","2 341,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Klobuky","1 088,00","Středočeský kraj","SLANÝ","Kladno"
"Klokočí","156,00","Liberecký kraj","TURNOV","Semily"
"Klokočí","261,00","Olomoucký kraj","HRANICE","Přerov"
"Klokočná","131,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Klokočov","181,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Klopina","591,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Klopotovice","235,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klučenice","566,00","Středočeský kraj","SEDLČANY","Příbram"
"Klučov","150,00","Vysočina","TŘEBÍČ","Třebíč"
"Klučov","1 007,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Kluky","574,00","Jihočeský kraj","PÍSEK","Písek"
"Kluky","91,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kluky","515,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Kly","990,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kmetiněves","304,00","Středočeský kraj","SLANÝ","Kladno"
"Kněždub","1 156,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Kněževes","190,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Kněževes","1 026,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kněževes","235,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kněževes","604,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kněžice","610,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžice","228,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kněžice","1 314,00","Vysočina","JIHLAVA","Jihlava"
"Kněžičky","235,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžmost","1 547,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Kněžnice","299,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kněžpole","1 098,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Knínice","296,00","Vysočina","TELČ","Jihlava"
"Knínice","823,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kňovice","303,00","Středočeský kraj","SEDLČANY","Příbram"
"Knovíz","477,00","Středočeský kraj","SLANÝ","Kladno"
"Knyk","312,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kobeřice","2 899,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Kobeřice u Brna","620,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Koberovice","205,00","Vysočina","HUMPOLEC","Pelhřimov"
"Koberovy","1 032,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Kobylá nad Vidnavkou","536,00","Olomoucký kraj","JESENÍK","Jeseník"
"Kobylí","2 220,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kobylice","180,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Kobylnice","912,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kobylnice","59,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kobylnice","168,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kobyly","354,00","Liberecký kraj","TURNOV","Liberec"
"Kocbeře","568,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kocelovice","244,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kochánky","448,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kochánov","148,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kočí","501,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kočín","135,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Koclířov","832,00","Pardubický kraj","SVITAVY","Svitavy"
"Kočov","210,00","Plzeňský kraj","TACHOV","Tachov"
"Kohoutov","283,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kojatice","513,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kojatín","129,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojátky","381,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Kojčice","232,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kojetice","724,00","Středočeský kraj","NERATOVICE","Mělník"
"Kojetice","489,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojetín","215,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kojetín","6 756,00","Olomoucký kraj","PŘEROV","Přerov"
"Kojice","480,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Kokašice","233,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kokořín","362,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kokory","1 125,00","Olomoucký kraj","PŘEROV","Přerov"
"Kolaje","128,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Koldín","340,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Koleč","680,00","Středočeský kraj","KLADNO","Kladno"
"Kolešov","152,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kolešovice","927,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kolín","32 501,00","Středočeský kraj","KOLÍN","Kolín"
"Kolinec","1 705,00","Plzeňský kraj","SUŠICE","Klatovy"
"Kolomuty","167,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kolová","453,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Koloveč","1 008,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kolšov","682,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Komařice","352,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Komárno","378,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Komárov","160,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Komárov","154,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Komárov","407,00","Zlínský kraj","OTROKOVICE","Zlín"
"Komárov","2 271,00","Středočeský kraj","HOŘOVICE","Beroun"
"Komárovice","170,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Komňa","643,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Komořany","628,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Komorní Lhotka","1 111,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Komorovice","184,00","Vysočina","HUMPOLEC","Pelhřimov"
"Konárovice","763,00","Středočeský kraj","KOLÍN","Kolín"
"Kondrac","382,00","Středočeský kraj","VLAŠIM","Benešov"
"Konecchlumí","317,00","Královéhradecký kraj","JIČÍN","Jičín"
"Koněprusy","239,00","Středočeský kraj","BEROUN","Beroun"
"Koněšín","554,00","Vysočina","TŘEBÍČ","Třebíč"
"Konětopy","317,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mělník"
"Konice","3 183,00","Olomoucký kraj","KONICE","Prostějov"
"Konojedy","165,00","Středočeský kraj","ŘÍČANY","Kolín"
"Konstantinovy Lázně","1 122,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kopidlno","2 092,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kopidlo","177,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kopřivná","321,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Kopřivnice","19 044,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Kořenec","409,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kořenice","687,00","Středočeský kraj","KOLÍN","Kolín"
"Kořenov","1 247,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Korkyně","107,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Kornatice","132,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Korno","113,00","Středočeský kraj","BEROUN","Beroun"
"Korolupy","246,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Korouhev","836,00","Pardubický kraj","POLIČKA","Svitavy"
"Koroužné","359,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Korozluky","215,00","Ústecký kraj","MOST","Most"
"Koruna","151,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Koryčany","3 243,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Koryta","90,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Koryta","148,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Korytná","1 182,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Košařiska","392,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Košátky","326,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Košetice","722,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Košice","79,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Košice","732,00","Jihočeský kraj","TÁBOR","Tábor"
"Kosice","328,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Kosičky","334,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Košík","463,00","Středočeský kraj","NYMBURK","Nymburk"
"Košíky","507,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Košín","82,00","Jihočeský kraj","TÁBOR","Tábor"
"Kosmonosy","3 768,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kosoř","647,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kosořice","371,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kosořín","123,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Kosov","290,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Kosova Hora","1 257,00","Středočeský kraj","SEDLČANY","Příbram"
"Košťálov","1 795,00","Liberecký kraj","SEMILY","Semily"
"Košťany","3 221,00","Ústecký kraj","TEPLICE","Teplice"
"Kostelany nad Moravou","968,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Kostelec","480,00","Vysočina","JIHLAVA","Jihlava"
"Kostelec","520,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kostelec","754,00","Jihomoravský kraj","KYJOV","Hodonín"
"Kostelec","63,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kostelec na Hané","2 785,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Kostelec nad Černými Lesy","3 230,00","Středočeský kraj","ŘÍČANY","Kolín"
"Kostelec nad Labem","3 127,00","Středočeský kraj","NERATOVICE","Mělník"
"Kostelec nad Orlicí","6 690,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Kostelec nad Vltavou","579,00","Jihočeský kraj","MILEVSKO","Písek"
"Kostelec u Heřmanova Městce","298,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kostelec u Holešova","875,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Kostelec u Křížků","386,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kostelecké Horky","164,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Kostelní Hlavno","414,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Kostelní Lhota","767,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostelní Myslová","100,00","Vysočina","TELČ","Jihlava"
"Kostelní Radouň","291,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kostelní Vydří","192,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Kostěnice","512,00","Pardubický kraj","PARDUBICE","Pardubice"
"Kostice","2 152,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Koštice","749,00","Ústecký kraj","LOUNY","Louny"
"Kostníky","262,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kostomlátky","339,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostomlaty nad Labem","1 702,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostomlaty pod Milešovkou","957,00","Ústecký kraj","TEPLICE","Teplice"
"Kostomlaty pod Řípem","493,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Kotenčice","190,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kotlasy","174,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Kotopeky","310,00","Středočeský kraj","HOŘOVICE","Beroun"
"Kotovice","289,00","Plzeňský kraj","STOD","Plzeň-jih"
"Kotvrdovice","858,00","Jihomoravský kraj","BLANSKO","Blansko"
"Kounice","995,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Kounov","338,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Kounov","577,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Koupě","196,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kouřim","1 839,00","Středočeský kraj","KOLÍN","Kolín"
"Kout na Šumavě","1 119,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kouty","205,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kouty","303,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kouty","402,00","Vysočina","TŘEBÍČ","Třebíč"
"Kovač","155,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kovalovice","657,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Koválovice-Osíčany","331,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Kováň","149,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kovanec","156,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kovanice","690,00","Středočeský kraj","NYMBURK","Nymburk"
"Kovářov","1 728,00","Jihočeský kraj","MILEVSKO","Písek"
"Kovářská","1 614,00","Ústecký kraj","KADAŇ","Chomutov"
"Kovčín","110,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Kozárov","140,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kozárovice","503,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kožichovice","376,00","Vysočina","TŘEBÍČ","Třebíč"
"Kozlany","133,00","Vysočina","TŘEBÍČ","Třebíč"
"Kozlany","397,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Kožlany","1 392,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kožlí","787,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kožlí","61,00","Jihočeský kraj","PÍSEK","Písek"
"Kozlov","241,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kozlov","206,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kozlov","437,00","Vysočina","JIHLAVA","Jihlava"
"Kozlovice","114,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kozlovice","2 828,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Kozly","158,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Kozly","148,00","Ústecký kraj","LOUNY","Louny"
"Kozmice","1 764,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Kozmice","309,00","Středočeský kraj","BENEŠOV","Benešov"
"Kozojedy","497,00","Středočeský kraj","ŘÍČANY","Kolín"
