"obce","Počet obyvatel dle Sčítání lidu 1910","kraj","orp","okres"
"Břasy","4 357,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","762,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","743,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","768,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","711,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","416,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","351,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","196,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","1 000,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","290,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","1 118,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","1 183,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","708,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","1 789,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","16 745,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","230,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","502,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","1 161,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","904,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","241,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","337,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","663,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","1 060,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","797,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","703,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","199,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","442,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 931,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","319,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","347,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","316,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","668,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","459,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","623,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","0,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","154,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","720,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","799,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","191,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","196,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","539,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","446,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","998,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 058,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","777,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","3 479,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","673,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 362,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","419,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","417,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 656,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 051,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","1 807,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","4 876,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","2 758,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","217,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","542,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","305,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","522,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","700,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","2 260,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","513,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","518,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","708,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","2 066,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","560,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","672,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 929,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","1 090,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","368,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 866,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","216 709,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","955,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","435,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 293,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","322,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","2 545,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","1 590,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 318,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","152,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","11 846,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","743,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","946,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 345,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","5 198,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","263,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","509,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","296,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","4 009,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 370,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","2 346,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","8 861,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","359,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 277,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","1 039,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","538,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","281,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","850,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","347,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","3 914,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","381,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 306,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","168,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","511,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 731,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","398,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","263,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","438,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","831,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","961,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","504,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","978,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","1 052,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","816,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","1 115,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 189,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","7 253,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","408,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","299,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","641,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","137,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","3 454,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","854,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","139,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","733,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","469,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","331,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","693,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","588,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","414,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","252,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","544,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","729,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","428,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","1 661,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","288,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 071,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","348,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","144,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","490,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","290,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","444,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","169,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","422,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","418,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","386,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","914,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","399,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","1 109,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","2 264,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","849,00","Vysočina","PACOV","Pelhřimov"
"Buš","255,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","693,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","907,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","778,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","3 981,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","218,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","509,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","645,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","648,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","491,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","531,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","381,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","374,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","575,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","610,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 282,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","481,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","330,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","1 626,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","277,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","512,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","2 502,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","2 386,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","494,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 456,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","5 596,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","2 442,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","693,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","4 770,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","6 162,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","914,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","532,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","729,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","623,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","339,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","2 048,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 468,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","698,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","424,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","1 032,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","3 357,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","454,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","277,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","670,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","358,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","507,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","9 318,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","851,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","659,00","Vysočina","PACOV","Pelhřimov"
"Částkov","728,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","452,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","301,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 511,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","1 873,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","274,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","297,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","865,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","570,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","857,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","446,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","263,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","2 811,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","375,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","489,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 213,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","179,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","332,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","892,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","723,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","875,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","1 356,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","152,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","377,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 191,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","646,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","916,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","328,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 691,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","3 752,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","540,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","156,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 714,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","135,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","554,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","561,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","643,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","99,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","784,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","518,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","592,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","470,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","641,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","804,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","525,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","990,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","1 143,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","324,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 992,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","629,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 396,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","259,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","639,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","1 119,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 360,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","536,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","587,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 541,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","243,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","2 915,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","2 147,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","1 239,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","637,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 147,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","567,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","361,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","248,00","Vysočina","TELČ","Jihlava"
"Černíkov","999,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","983,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","162,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","276,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","2 682,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","378,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","988,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","296,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","385,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","1 010,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","2 785,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","944,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","453,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","845,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","218,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","724,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","302,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","333,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","607,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","3 411,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","745,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 907,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","169,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","2 107,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","503,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","264,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","339,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 947,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","300,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","6 418,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","1 190,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","2 363,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","505,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 031,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","400,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 971,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","682,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","1 004,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","240,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 386,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","698,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","674,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","9 675,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","2 400,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","15 579,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","1 059,00","Královéhradecký kraj","NÁCHOD","Náchod"
