"obce","Počet obyvatel dle Sčítání lidu 2001","kraj","orp","okres"
"Velehrad","1 471,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Velemín","1 396,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Velemyšleves","290,00","Ústecký kraj","ŽATEC","Louny"
"Veleň","764,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velenice","204,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Velenice","177,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Velenka","233,00","Středočeský kraj","NYMBURK","Nymburk"
"Velenov","191,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velešín","4 027,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Velešovice","915,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Veletiny","569,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Veletov","223,00","Středočeský kraj","KOLÍN","Kolín"
"Velhartice","939,00","Plzeňský kraj","SUŠICE","Klatovy"
"Velichov","492,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Velichovky","747,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Veliká Ves","268,00","Ústecký kraj","KADAŇ","Chomutov"
"Veliká Ves","247,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velim","1 985,00","Středočeský kraj","KOLÍN","Kolín"
"Veliny","372,00","Pardubický kraj","HOLICE","Pardubice"
"Veliš","129,00","Královéhradecký kraj","JIČÍN","Jičín"
"Veliš","323,00","Středočeský kraj","VLAŠIM","Benešov"
"Velká Bíteš","4 889,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velká Buková","251,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Bukovina","416,00","Ústecký kraj","DĚČÍN","Děčín"
"Velká Bystřice","2 868,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velká Chmelištná","58,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Chyška","301,00","Vysočina","PACOV","Pelhřimov"
"Velká Dobrá","1 084,00","Středočeský kraj","KLADNO","Kladno"
"Velká Hleďsebe","2 124,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Velká Jesenice","722,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velká Kraš","907,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velká Lečice","175,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Velká Lhota","404,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Velká Losenice","979,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Velká nad Veličkou","3 228,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Velká Polom","1 604,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Velká Skrovnice","287,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Velká Štáhle","334,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Velká Turná","137,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Velké Albrechtice","941,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Velké Bílovice","3 800,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Velké Březno","1 865,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Chvojno","662,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Hamry","2 721,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Velké Heraltice","1 611,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hostěrádky","400,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Hoštice","1 657,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hydčice","229,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velké Janovice","129,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Karlovice","2 676,00","Zlínský kraj","VSETÍN","Vsetín"
"Velké Kunětice","653,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velké Losiny","2 889,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Velké Meziříčí","11 811,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velké Němčice","1 651,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Opatovice","4 192,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velké Pavlovice","3 101,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Petrovice","370,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Popovice","1 788,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Velké Poříčí","2 282,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Přílepy","948,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Velké Přítočno","769,00","Středočeský kraj","KLADNO","Kladno"
"Velké Svatoňovice","1 108,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Velké Tresné","126,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Všelisy","349,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Velké Žernoseky","472,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Velký Beranov","1 192,00","Vysočina","JIHLAVA","Jihlava"
"Velký Bor","545,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velký Borek","835,00","Středočeský kraj","MĚLNÍK","Mělník"
"Velký Chlumec","345,00","Středočeský kraj","HOŘOVICE","Beroun"
"Velký Karlov","431,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Velký Luh","124,00","Karlovarský kraj","CHEB","Cheb"
"Velký Malahov","265,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Velký Ořechov","697,00","Zlínský kraj","ZLÍN","Zlín"
"Velký Osek","2 123,00","Středočeský kraj","KOLÍN","Kolín"
"Velký Ratmírov","210,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Velký Rybník","165,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Velký Šenov","2 014,00","Ústecký kraj","RUMBURK","Děčín"
"Velký Třebešov","325,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Velký Týnec","2 122,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Újezd","1 058,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Valtinov","174,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Velký Vřešťov","197,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vělopolí","206,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Veltěže","383,00","Ústecký kraj","LOUNY","Louny"
"Veltruby","1 242,00","Středočeský kraj","KOLÍN","Kolín"
"Veltrusy","1 560,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Velvary","2 911,00","Středočeský kraj","SLANÝ","Kladno"
"Vémyslice","700,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vendolí","880,00","Pardubický kraj","SVITAVY","Svitavy"
"Vendryně","3 842,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Vepříkov","375,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vepřová","387,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Verměřovice","719,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Verneřice","1 081,00","Ústecký kraj","DĚČÍN","Děčín"
"Vernéřovice","372,00","Královéhradecký kraj","BROUMOV","Náchod"
"Vernířovice","179,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Věrovany","1 300,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Veřovice","1 942,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Verušičky","350,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Ves Touškov","330,00","Plzeňský kraj","STOD","Plzeň-jih"
"Vesce","221,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselá","219,00","Liberecký kraj","SEMILY","Semily"
"Veselá","243,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Veselá","175,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Veselá","718,00","Zlínský kraj","VIZOVICE","Zlín"
"Veselé","268,00","Ústecký kraj","DĚČÍN","Děčín"
"Veselí","296,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Veselí nad Lužnicí","6 641,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselí nad Moravou","12 256,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Veselice","103,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Veselíčko","205,00","Jihočeský kraj","MILEVSKO","Písek"
"Veselíčko","834,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Veselý Žďár","470,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věšín","613,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vestec","774,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vestec","310,00","Středočeský kraj","NYMBURK","Nymburk"
"Vestec","115,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Věstín","188,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věteřov","518,00","Jihomoravský kraj","KYJOV","Hodonín"
"Větřkovice","780,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Větřní","3 776,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Větrný Jeníkov","611,00","Vysočina","JIHLAVA","Jihlava"
"Větrušice","372,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vevčice","79,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Veverská Bítýška","2 790,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Veverské Knínice","813,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Věž","746,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věžky","346,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Věžky","208,00","Olomoucký kraj","PŘEROV","Přerov"
"Věžná","104,00","Vysočina","PACOV","Pelhřimov"
"Věžná","206,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věžnice","402,00","Vysočina","JIHLAVA","Havlíčkův Brod"
"Věžnice","150,00","Vysočina","JIHLAVA","Jihlava"
"Věžnička","119,00","Vysočina","JIHLAVA","Jihlava"
"Věžovatá Pláně","111,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Víceměřice","536,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vícemil","93,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vícenice","187,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Vícenice u Náměště nad Oslavou","358,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Víchová nad Jizerou","935,00","Liberecký kraj","JILEMNICE","Semily"
"Vícov","468,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vidče","1 600,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vídeň","374,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidice","214,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vidice","182,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Vidim","196,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vidlatá Seč","298,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vidnava","1 424,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vidochov","342,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Vidonín","169,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidov","300,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vigantice","874,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vikantice","103,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vikýřovice","2 022,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vílanec","259,00","Vysočina","JIHLAVA","Jihlava"
"Vilantice","187,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vilémov","1 028,00","Ústecký kraj","RUMBURK","Děčín"
"Vilémov","1 076,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vilémov","590,00","Ústecký kraj","KADAŇ","Chomutov"
"Vilémov","483,00","Olomoucký kraj","LITOVEL","Olomouc"
"Vilémovice","303,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vilémovice","205,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vilice","182,00","Jihočeský kraj","TÁBOR","Tábor"
"Vimperk","8 281,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vinaře","215,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vinařice","227,00","Ústecký kraj","LOUNY","Louny"
"Vinařice","87,00","Středočeský kraj","BEROUN","Beroun"
"Vinařice","1 704,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","248,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","127,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","454,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","90,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","229,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","1 018,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","1 067,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","759,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","185,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","159,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","222,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","38,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","595,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","77,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","1 338,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 107,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","427,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","189,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","401,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","428,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","1 325,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","942,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","246,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","304,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","6 337,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","392,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","471,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","209,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","203,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","4 501,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","242,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 544,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","120,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","1 668,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","263,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 222,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlasatice","807,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vlašim","12 270,00","Středočeský kraj","VLAŠIM","Benešov"
"Vlastec","180,00","Jihočeský kraj","PÍSEK","Písek"
"Vlastějovice","527,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vlastiboř","309,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlastiboř","125,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Vlastibořice","211,00","Liberecký kraj","TURNOV","Liberec"
"Vlastislav","146,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vlčatín","146,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlčetínec","59,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vlčeves","95,00","Jihočeský kraj","TÁBOR","Tábor"
"Vlčí","63,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Vlčí Habřina","320,00","Pardubický kraj","PARDUBICE","Pardubice"
"Vlčice","412,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Vlčice","459,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vlčkov","101,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vlčková","360,00","Zlínský kraj","ZLÍN","Zlín"
"Vlčkovice v Podkrkonoší","391,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vlčnov","3 030,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vlčtejn","92,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Vlkančice","87,00","Středočeský kraj","ŘÍČANY","Kolín"
"Vlkaneč","610,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vlkanov","121,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Vlkanov","45,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vlkava","389,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vlkoš","1 034,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vlkoš","744,00","Olomoucký kraj","PŘEROV","Přerov"
"Vlkov","24,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vlkov","333,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Vlkov","152,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlkov","240,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vlkov pod Oškobrhem","84,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Vlkovice","127,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Vlksice","139,00","Jihočeský kraj","MILEVSKO","Písek"
"Vnorovy","3 082,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Vochov","570,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Voděrady","473,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Voděrady","638,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Voděrady","326,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Vodice","209,00","Jihočeský kraj","TÁBOR","Tábor"
"Vodňany","6 581,00","Jihočeský kraj","VODŇANY","Strakonice"
"Vodochody","449,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vodranty","79,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vodslivy","96,00","Středočeský kraj","BENEŠOV","Benešov"
"Vohančice","123,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Vojkov","481,00","Středočeský kraj","VOTICE","Benešov"
"Vojkovice","660,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vojkovice","567,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Vojkovice","495,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Vojkovice","990,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Vojníkov","75,00","Jihočeský kraj","PÍSEK","Písek"
"Vojnův Městec","707,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vojslavice","109,00","Vysočina","HUMPOLEC","Pelhřimov"
"Vojtanov","192,00","Karlovarský kraj","CHEB","Cheb"
"Vojtěchov","422,00","Pardubický kraj","HLINSKO","Chrudim"
"Vokov","68,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Volanice","236,00","Královéhradecký kraj","JIČÍN","Jičín"
"Volárna","458,00","Středočeský kraj","KOLÍN","Kolín"
"Volary","4 068,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Volduchy","1 002,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Voleč","309,00","Pardubický kraj","PARDUBICE","Pardubice"
"Volenice","369,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Volenice","553,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Volevčice","94,00","Ústecký kraj","MOST","Most"
"Volevčice","56,00","Vysočina","TELČ","Jihlava"
"Volfartice","595,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Volfířov","677,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Volyně","3 194,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Vonoklasy","374,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vortová","255,00","Pardubický kraj","HLINSKO","Chrudim"
"Votice","4 462,00","Středočeský kraj","VOTICE","Benešov"
"Voznice","456,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Vrábče","449,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vraclav","739,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Vracov","4 531,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vracovice","200,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vracovice","379,00","Středočeský kraj","VLAŠIM","Benešov"
"Vračovice-Orlov","152,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Vraňany","843,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vrančice","145,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vrané nad Vltavou","1 794,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vranov","128,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Vranov","595,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vranov nad Dyjí","919,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vranová","321,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vranová Lhota","512,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vranovice","248,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vranovice","1 925,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vranovice-Kelčice","593,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vranovská Ves","252,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vraný","723,00","Středočeský kraj","SLANÝ","Kladno"
"Vratěnín","293,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vratimov","6 456,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Vratislávka","77,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vrátkov","224,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vrátno","114,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vráto","200,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vráž","861,00","Středočeský kraj","BEROUN","Beroun"
"Vráž","301,00","Jihočeský kraj","PÍSEK","Písek"
"Vražkov","371,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vražné","842,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Vrážné","67,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vrbátky","1 551,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vrbatův Kostelec","349,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vrbčany","311,00","Středočeský kraj","KOLÍN","Kolín"
"Vrbičany","174,00","Středočeský kraj","SLANÝ","Kladno"
