"obce","Počet obyvatel dle Sčítání lidu 1930","kraj","orp","okres"
"Útušice","774,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","1 820,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","1 720,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 346,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","274,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","324,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","1 373,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","1 066,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","1 301,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","522,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","1 045,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Václavovice","1 353,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Václavy","190,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Vacov","3 324,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vacovice","230,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Val","584,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Val","445,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Valašská Bystřice","2 029,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Valašská Polanka","875,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašská Senice","738,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašské Klobouky","3 364,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Valašské Meziříčí","11 173,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Valašské Příkazy","193,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Valchov","406,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Valdice","1 018,00","Královéhradecký kraj","JIČÍN","Jičín"
"Valdíkov","167,00","Vysočina","TŘEBÍČ","Třebíč"
"Valeč","1 420,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Valeč","760,00","Vysočina","TŘEBÍČ","Třebíč"
"Valkeřice","1 890,00","Ústecký kraj","DĚČÍN","Děčín"
"Valšov","583,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Valtice","4 125,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Valtrovice","607,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Valy","588,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Valy","402,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vamberk","4 586,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Vanov","198,00","Vysočina","TELČ","Jihlava"
"Vanovice","943,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vanůvek","124,00","Vysočina","TELČ","Jihlava"
"Vápenice","399,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vápenná","2 936,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vápenný Podol","713,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vápno","187,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vápovice","143,00","Vysočina","TELČ","Jihlava"
"Varnsdorf","24 742,00","Ústecký kraj","VARNSDORF","Děčín"
"Varvažov","903,00","Jihočeský kraj","PÍSEK","Písek"
"Vatín","311,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vavřinec","846,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vavřinec","993,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vážany","334,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vážany","588,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Vážany","713,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Vážany nad Litavou","1 053,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Včelákov","1 242,00","Pardubický kraj","HLINSKO","Chrudim"
"Včelná","886,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Včelnička","349,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Vchynice","464,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Věchnov","377,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věcov","1 353,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vědomice","536,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vedrovice","920,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vejprnice","2 127,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Vejprty","12 222,00","Ústecký kraj","KADAŇ","Chomutov"
"Vejvanov","444,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Vejvanovice","478,00","Pardubický kraj","CHRUDIM","Chrudim"
"Velatice","575,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Velečín","310,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Velehrad","936,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Velemín","2 895,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Velemyšleves","1 079,00","Ústecký kraj","ŽATEC","Louny"
"Veleň","903,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velenice","545,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Velenice","495,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Velenka","414,00","Středočeský kraj","NYMBURK","Nymburk"
"Velenov","361,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velešín","1 443,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Velešovice","1 153,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Veletiny","609,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Veletov","334,00","Středočeský kraj","KOLÍN","Kolín"
"Velhartice","2 409,00","Plzeňský kraj","SUŠICE","Klatovy"
"Velichov","751,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Velichovky","730,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Veliká Ves","1 458,00","Ústecký kraj","KADAŇ","Chomutov"
"Veliká Ves","365,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velim","2 425,00","Středočeský kraj","KOLÍN","Kolín"
"Veliny","680,00","Pardubický kraj","HOLICE","Pardubice"
"Veliš","369,00","Královéhradecký kraj","JIČÍN","Jičín"
"Veliš","560,00","Středočeský kraj","VLAŠIM","Benešov"
"Velká Bíteš","2 992,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velká Buková","537,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Bukovina","1 570,00","Ústecký kraj","DĚČÍN","Děčín"
"Velká Bystřice","2 892,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velká Chmelištná","262,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Chyška","495,00","Vysočina","PACOV","Pelhřimov"
"Velká Dobrá","1 319,00","Středočeský kraj","KLADNO","Kladno"
"Velká Hleďsebe","2 924,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Velká Jesenice","1 135,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velká Kraš","1 643,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velká Lečice","300,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Velká Lhota","879,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Velká Losenice","1 145,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Velká nad Veličkou","2 056,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Velká Polom","1 534,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Velká Skrovnice","462,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Velká Štáhle","743,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Velká Turná","330,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Velké Albrechtice","1 100,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Velké Bílovice","3 138,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Velké Březno","2 832,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Chvojno","1 234,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Hamry","4 300,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Velké Heraltice","2 297,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hostěrádky","757,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Hoštice","1 558,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hydčice","316,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velké Janovice","248,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Karlovice","4 855,00","Zlínský kraj","VSETÍN","Vsetín"
"Velké Kunětice","1 448,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velké Losiny","4 262,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Velké Meziříčí","7 170,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velké Němčice","1 531,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Opatovice","2 360,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velké Pavlovice","2 774,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Petrovice","766,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Popovice","2 171,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Velké Poříčí","2 716,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Přílepy","815,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Velké Přítočno","977,00","Středočeský kraj","KLADNO","Kladno"
"Velké Svatoňovice","2 280,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Velké Tresné","216,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Všelisy","1 007,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Velké Žernoseky","705,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Velký Beranov","1 069,00","Vysočina","JIHLAVA","Jihlava"
"Velký Bor","918,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velký Borek","1 195,00","Středočeský kraj","MĚLNÍK","Mělník"
"Velký Chlumec","558,00","Středočeský kraj","HOŘOVICE","Beroun"
"Velký Karlov","0,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Velký Luh","539,00","Karlovarský kraj","CHEB","Cheb"
"Velký Malahov","618,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Velký Ořechov","543,00","Zlínský kraj","ZLÍN","Zlín"
"Velký Osek","2 091,00","Středočeský kraj","KOLÍN","Kolín"
"Velký Ratmírov","382,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Velký Rybník","270,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Velký Šenov","4 635,00","Ústecký kraj","RUMBURK","Děčín"
"Velký Třebešov","530,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Velký Týnec","2 567,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Újezd","1 208,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Valtinov","560,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Velký Vřešťov","450,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vělopolí","336,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Veltěže","645,00","Ústecký kraj","LOUNY","Louny"
"Veltruby","1 425,00","Středočeský kraj","KOLÍN","Kolín"
"Veltrusy","1 781,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Velvary","3 140,00","Středočeský kraj","SLANÝ","Kladno"
"Vémyslice","982,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vendolí","1 581,00","Pardubický kraj","SVITAVY","Svitavy"
"Vendryně","3 356,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Vepříkov","579,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vepřová","414,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Verměřovice","639,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Verneřice","3 953,00","Ústecký kraj","DĚČÍN","Děčín"
"Vernéřovice","1 081,00","Královéhradecký kraj","BROUMOV","Náchod"
"Vernířovice","964,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Věrovany","1 623,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Veřovice","1 650,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Verušičky","1 389,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Ves Touškov","738,00","Plzeňský kraj","STOD","Plzeň-jih"
"Vesce","384,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselá","524,00","Liberecký kraj","SEMILY","Semily"
"Veselá","335,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Veselá","337,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Veselá","622,00","Zlínský kraj","VIZOVICE","Zlín"
"Veselé","1 041,00","Ústecký kraj","DĚČÍN","Děčín"
"Veselí","333,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Veselí nad Lužnicí","4 588,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselí nad Moravou","6 250,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Veselice","275,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Veselíčko","537,00","Jihočeský kraj","MILEVSKO","Písek"
"Veselíčko","1 066,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Veselý Žďár","613,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věšín","1 139,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vestec","351,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vestec","572,00","Středočeský kraj","NYMBURK","Nymburk"
"Vestec","307,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Věstín","518,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věteřov","760,00","Jihomoravský kraj","KYJOV","Hodonín"
"Větřkovice","839,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Větřní","3 226,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Větrný Jeníkov","768,00","Vysočina","JIHLAVA","Jihlava"
"Větrušice","449,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vevčice","239,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Veverská Bítýška","1 932,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Veverské Knínice","1 030,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Věž","1 076,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věžky","669,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Věžky","287,00","Olomoucký kraj","PŘEROV","Přerov"
"Věžná","332,00","Vysočina","PACOV","Pelhřimov"
"Věžná","440,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věžnice","599,00","Vysočina","JIHLAVA","Havlíčkův Brod"
"Věžnice","294,00","Vysočina","JIHLAVA","Jihlava"
"Věžnička","253,00","Vysočina","JIHLAVA","Jihlava"
"Věžovatá Pláně","222,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Víceměřice","586,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vícemil","129,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vícenice","252,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Vícenice u Náměště nad Oslavou","468,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Víchová nad Jizerou","1 688,00","Liberecký kraj","JILEMNICE","Semily"
"Vícov","636,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vidče","1 686,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vídeň","443,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidice","748,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vidice","510,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Vidim","423,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vidlatá Seč","490,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vidnava","2 186,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vidochov","1 032,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Vidonín","272,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidov","98,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vigantice","749,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vikantice","861,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vikýřovice","1 997,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vílanec","380,00","Vysočina","JIHLAVA","Jihlava"
"Vilantice","429,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vilémov","1 471,00","Ústecký kraj","RUMBURK","Děčín"
"Vilémov","2 227,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vilémov","1 542,00","Ústecký kraj","KADAŇ","Chomutov"
"Vilémov","706,00","Olomoucký kraj","LITOVEL","Olomouc"
"Vilémovice","610,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vilémovice","253,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vilice","429,00","Jihočeský kraj","TÁBOR","Tábor"
"Vimperk","8 674,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vinaře","818,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vinařice","824,00","Ústecký kraj","LOUNY","Louny"
"Vinařice","228,00","Středočeský kraj","BEROUN","Beroun"
"Vinařice","2 176,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","455,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","320,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","1 052,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","216,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","538,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","969,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","2 076,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","717,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","348,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","336,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","352,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","185,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","612,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","257,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","3 106,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 097,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","718,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","429,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","833,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","699,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","3 380,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","1 689,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","498,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","425,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","6 795,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","1 290,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","641,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","422,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","294,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","3 495,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","333,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 300,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","206,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","2 364,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","437,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 367,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlasatice","1 926,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vlašim","5 464,00","Středočeský kraj","VLAŠIM","Benešov"
"Vlastec","452,00","Jihočeský kraj","PÍSEK","Písek"
"Vlastějovice","943,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vlastiboř","595,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlastiboř","518,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Vlastibořice","509,00","Liberecký kraj","TURNOV","Liberec"
"Vlastislav","331,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vlčatín","222,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlčetínec","176,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vlčeves","440,00","Jihočeský kraj","TÁBOR","Tábor"
"Vlčí","267,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Vlčí Habřina","453,00","Pardubický kraj","PARDUBICE","Pardubice"
"Vlčice","957,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Vlčice","1 661,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vlčkov","271,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vlčková","487,00","Zlínský kraj","ZLÍN","Zlín"
"Vlčkovice v Podkrkonoší","864,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vlčnov","2 789,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vlčtejn","247,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Vlkančice","298,00","Středočeský kraj","ŘÍČANY","Kolín"
"Vlkaneč","928,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vlkanov","377,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Vlkanov","138,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vlkava","636,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vlkoš","963,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vlkoš","1 109,00","Olomoucký kraj","PŘEROV","Přerov"
"Vlkov","125,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vlkov","529,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Vlkov","350,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlkov","335,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vlkov pod Oškobrhem","217,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Vlkovice","377,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Vlksice","429,00","Jihočeský kraj","MILEVSKO","Písek"
"Vnorovy","2 789,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Vochov","885,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Voděrady","589,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Voděrady","1 154,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
