"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Černíny","381,00","89,00","46,00","111,00","108,00","10,00","17,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","140,00","15,00","19,00","50,00","50,00","4,00","2,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","215,00","16,00","36,00","72,00","72,00","7,00","12,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","5 481,00","798,00","1 007,00","1 612,00","1 690,00","191,00","183,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 136,00","146,00","190,00","372,00","362,00","35,00","31,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","754,00","89,00","145,00","238,00","235,00","27,00","20,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","261,00","39,00","43,00","98,00","69,00","8,00","4,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","345,00","32,00","57,00","119,00","113,00","11,00","13,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","117,00","18,00","9,00","43,00","38,00","5,00","4,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","483,00","56,00","67,00","165,00","170,00","8,00","17,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","217,00","94,00","19,00","51,00","40,00","7,00","6,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","111,00","17,00","10,00","45,00","33,00","3,00","3,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","354,00","50,00","76,00","110,00","98,00","8,00","12,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","1 852,00","296,00","279,00","603,00","563,00","61,00","50,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 204,00","185,00","168,00","404,00","374,00","41,00","32,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","956,00","139,00","150,00","311,00","302,00","25,00","29,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","2","2","2","2","2","2","2","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","792,00","99,00","130,00","253,00","245,00","30,00","35,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","72,00","26,00","2,00","24,00","15,00","3,00","2,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","200,00","27,00","38,00","58,00","69,00","3,00","5,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","182,00","33,00","23,00","65,00","52,00","5,00","4,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","995,00","183,00","130,00","321,00","285,00","40,00","36,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","148,00","22,00","23,00","49,00","45,00","4,00","5,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 164,00","445,00","523,00","1 026,00","995,00","87,00","88,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","707,00","86,00","105,00","237,00","219,00","27,00","33,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","1 671,00","263,00","258,00","532,00","513,00","53,00","52,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","228,00","41,00","34,00","66,00","70,00","11,00","6,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 385,00","204,00","204,00","453,00","438,00","40,00","46,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","212,00","27,00","34,00","79,00","60,00","5,00","7,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 444,00","1 428,00","1 233,00","2 657,00","2 569,00","296,00","261,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","303,00","40,00","30,00","118,00","91,00","8,00","16,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","914,00","108,00","172,00","299,00","297,00","23,00","15,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","722,00","106,00","114,00","222,00","224,00","30,00","26,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 006,00","125,00","161,00","344,00","330,00","26,00","20,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","480,00","82,00","53,00","145,00","159,00","24,00","17,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","458,00","53,00","68,00","163,00","148,00","14,00","12,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 501,00","731,00","853,00","1 834,00","1 742,00","174,00","167,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","602,00","86,00","101,00","195,00","183,00","22,00","15,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","38 181,00","3 783,00","5 925,00","13 125,00","13 432,00","987,00","929,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","300,00","47,00","53,00","89,00","84,00","14,00","13,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","377,00","68,00","61,00","123,00","107,00","13,00","5,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","5 406,00","785,00","773,00","1 693,00","1 819,00","176,00","160,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Třebová","16 426,00","2 421,00","2 432,00","5 259,00","5 205,00","580,00","529,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Česká Ves","2","2","2","2","2","2","2","Olomoucký kraj","JESENÍK","Jeseník"
"České Budějovice","94 747,00","14 011,00","12 462,00","30 898,00","31 145,00","3 420,00","2 811,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"České Heřmanice","524,00","72,00","84,00","177,00","163,00","17,00","11,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"České Lhotice","102,00","23,00","11,00","34,00","28,00","3,00","3,00","Pardubický kraj","CHRUDIM","Chrudim"
"České Libchavy","518,00","66,00","96,00","172,00","163,00","8,00","13,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"České Meziříčí","1 709,00","211,00","303,00","555,00","543,00","47,00","50,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"České Petrovice","150,00","20,00","20,00","54,00","55,00","0,00","1,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"České Velenice","3 424,00","454,00","527,00","1 197,00","1 077,00","86,00","83,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Český Brod","6 676,00","1 005,00","985,00","2 151,00","2 088,00","234,00","213,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Český Dub","2 816,00","507,00","358,00","917,00","865,00","91,00","78,00","Liberecký kraj","LIBEREC","Liberec"
"Český Jiřetín","74,00","7,00","7,00","23,00","26,00","2,00","9,00","Ústecký kraj","LITVÍNOV","Most"
"Český Krumlov","13 861,00","1 766,00","2 097,00","4 623,00","4 522,00","450,00","403,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Český Rudolec","979,00","139,00","142,00","334,00","320,00","23,00","21,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Český Šternberk","151,00","37,00","15,00","54,00","34,00","7,00","4,00","Středočeský kraj","BENEŠOV","Benešov"
"Český Těšín","25 780,00","3 139,00","3 800,00","8 770,00","8 774,00","718,00","579,00","Moravskoslezský kraj","ČESKÝ TĚŠÍN","Karviná"
"Češov","183,00","52,00","19,00","51,00","53,00","5,00","3,00","Královéhradecký kraj","JIČÍN","Jičín"
"Čestice","559,00","67,00","110,00","172,00","173,00","18,00","19,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čestice","935,00","159,00","128,00","330,00","272,00","28,00","18,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čestín","434,00","105,00","46,00","148,00","104,00","15,00","16,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Čestlice","515,00","50,00","87,00","170,00","171,00","14,00","23,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Cetechovice","180,00","34,00","18,00","61,00","50,00","12,00","5,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Cetenov","123,00","26,00","17,00","35,00","34,00","6,00","5,00","Liberecký kraj","LIBEREC","Liberec"
"Cetkovice","729,00","93,00","137,00","239,00","226,00","20,00","14,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Cetoraz","280,00","45,00","41,00","93,00","83,00","5,00","13,00","Vysočina","PACOV","Pelhřimov"
"Cetyně","152,00","17,00","15,00","60,00","46,00","7,00","7,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Chabařovice","2 455,00","334,00","394,00","810,00","777,00","79,00","61,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Chabeřice","232,00","55,00","25,00","75,00","58,00","10,00","9,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Chaloupky","417,00","61,00","70,00","131,00","117,00","17,00","21,00","Středočeský kraj","HOŘOVICE","Beroun"
"Chanovice","713,00","108,00","83,00","251,00","223,00","24,00","24,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Chářovice","162,00","24,00","20,00","53,00","57,00","3,00","5,00","Středočeský kraj","BENEŠOV","Benešov"
"Charvatce","195,00","40,00","30,00","52,00","61,00","4,00","8,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Charváty","824,00","114,00","142,00","266,00","263,00","24,00","15,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Chbany","613,00","54,00","125,00","204,00","197,00","16,00","17,00","Ústecký kraj","KADAŇ","Chomutov"
"Cheb","34 036,00","4 081,00","5 350,00","11 610,00","11 144,00","989,00","862,00","Karlovarský kraj","CHEB","Cheb"
"Chelčice","382,00","32,00","50,00","143,00","148,00","5,00","4,00","Jihočeský kraj","VODŇANY","Strakonice"
"Cheznovice","785,00","107,00","111,00","266,00","237,00","33,00","31,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Chlebičov","1 078,00","164,00","159,00","360,00","357,00","24,00","14,00","Moravskoslezský kraj","OPAVA","Opava"
"Chleby","62,00","12,00","7,00","19,00","19,00","1,00","4,00","Středočeský kraj","BENEŠOV","Benešov"
"Chleny","228,00","30,00","40,00","76,00","69,00","8,00","5,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Chlístov","274,00","33,00","40,00","90,00","99,00","4,00","8,00","Středočeský kraj","BENEŠOV","Benešov"
"Chlístov","239,00","37,00","39,00","69,00","68,00","14,00","12,00","Vysočina","TŘEBÍČ","Třebíč"
"Chlístov","91,00","16,00","9,00","36,00","29,00","0,00","1,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Chlistov","98,00","23,00","12,00","29,00","26,00","4,00","4,00","Plzeňský kraj","KLATOVY","Klatovy"
"Chlístovice","703,00","99,00","96,00","248,00","219,00","20,00","21,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Chlum","56,00","18,00","9,00","17,00","11,00","1,00","0,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Chlum","145,00","20,00","18,00","52,00","44,00","3,00","8,00","Středočeský kraj","VLAŠIM","Benešov"
"Chlum","250,00","35,00","40,00","85,00","74,00","9,00","7,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Chlum","213,00","33,00","34,00","68,00","67,00","4,00","7,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Chlum","140,00","25,00","18,00","42,00","45,00","4,00","6,00","Vysočina","TŘEBÍČ","Třebíč"
"Chlum","187,00","36,00","29,00","65,00","52,00","2,00","3,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Chlum Svaté Maří","281,00","35,00","29,00","104,00","99,00","10,00","4,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Chlum u Třeboně","2 159,00","331,00","293,00","704,00","676,00","64,00","91,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Chlum-Korouhvice","44,00","5,00","7,00","16,00","14,00","2,00","0,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Chlumany","302,00","37,00","56,00","93,00","96,00","9,00","11,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Chlumčany","2 408,00","320,00","401,00","785,00","762,00","74,00","66,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Chlumčany","494,00","80,00","74,00","155,00","156,00","16,00","13,00","Ústecký kraj","LOUNY","Louny"
"Chlumec","4 254,00","444,00","657,00","1 468,00","1 442,00","125,00","118,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Chlumec nad Cidlinou","5 344,00","822,00","770,00","1 720,00","1 654,00","201,00","177,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Chlumek","179,00","37,00","26,00","54,00","55,00","2,00","5,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Chlumětín","203,00","34,00","30,00","66,00","54,00","8,00","11,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Chlumín","440,00","43,00","74,00","158,00","145,00","8,00","12,00","Středočeský kraj","NERATOVICE","Mělník"
"Chlumy","94,00","25,00","14,00","26,00","22,00","5,00","2,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Chlustina","223,00","35,00","29,00","70,00","70,00","10,00","9,00","Středočeský kraj","HOŘOVICE","Beroun"
"Chmelík","192,00","21,00","27,00","68,00","59,00","8,00","9,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Chmelná","120,00","17,00","28,00","36,00","32,00","3,00","4,00","Středočeský kraj","VLAŠIM","Benešov"
"Chobot","57,00","12,00","2,00","22,00","17,00","2,00","2,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Choceň","8 965,00","1 445,00","1 350,00","2 821,00","2 753,00","295,00","301,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Chocenice","521,00","75,00","84,00","172,00","153,00","20,00","17,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Chocerady","1 049,00","164,00","155,00","330,00","331,00","30,00","39,00","Středočeský kraj","BENEŠOV","Benešov"
"Chocnějovice","410,00","73,00","60,00","149,00","112,00","11,00","5,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Chocomyšl","143,00","15,00","17,00","49,00","47,00","8,00","7,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Chodouň","558,00","65,00","83,00","191,00","172,00","18,00","29,00","Středočeský kraj","BEROUN","Beroun"
"Chodouny","607,00","91,00","74,00","204,00","185,00","25,00","28,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Chodov","706,00","87,00","80,00","250,00","242,00","18,00","29,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Chodov","137,00","6,00","51,00","46,00","25,00","5,00","4,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Chodov","14 344,00","1 533,00","2 262,00","4 868,00","4 836,00","443,00","402,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Chodová Planá","1 787,00","186,00","280,00","654,00","579,00","42,00","46,00","Plzeňský kraj","TACHOV","Tachov"
"Chodovlice","150,00","19,00","19,00","52,00","53,00","2,00","5,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Chodská Lhota","405,00","47,00","72,00","139,00","125,00","12,00","10,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Chodský Újezd","767,00","82,00","124,00","273,00","252,00","16,00","20,00","Plzeňský kraj","TACHOV","Tachov"
"Cholenice","184,00","31,00","36,00","55,00","51,00","6,00","5,00","Královéhradecký kraj","JIČÍN","Jičín"
"Cholina","683,00","101,00","110,00","215,00","208,00","23,00","26,00","Olomoucký kraj","LITOVEL","Olomouc"
"Choltice","966,00","151,00","157,00","285,00","308,00","36,00","29,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Chomle","68,00","21,00","5,00","17,00","13,00","3,00","9,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Chomutice","620,00","83,00","118,00","190,00","193,00","15,00","21,00","Královéhradecký kraj","HOŘICE","Jičín"
"Chomutov","49 817,00","6 421,00","7 226,00","16 648,00","16 413,00","1 687,00","1 422,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Chomýž","360,00","52,00","66,00","113,00","103,00","15,00","11,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Choratice","63,00","7,00","9,00","23,00","19,00","3,00","2,00","Středočeský kraj","BENEŠOV","Benešov"
"Chornice","843,00","102,00","141,00","289,00","259,00","25,00","27,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Chorušice","470,00","74,00","59,00","166,00","145,00","13,00","13,00","Středočeský kraj","MĚLNÍK","Mělník"
"Choryně","683,00","83,00","106,00","251,00","221,00","15,00","7,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Choťánky","405,00","51,00","40,00","136,00","138,00","18,00","22,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Chotěboř","9 765,00","1 400,00","1 549,00","3 195,00","3 066,00","298,00","257,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Chotěbudice","105,00","21,00","14,00","33,00","33,00","1,00","3,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Chotěbuz","1 089,00","170,00","167,00","359,00","322,00","40,00","31,00","Moravskoslezský kraj","ČESKÝ TĚŠÍN","Karviná"
"Choteč","292,00","40,00","40,00","92,00","107,00","6,00","7,00","Pardubický kraj","PARDUBICE","Pardubice"
"Choteč","308,00","37,00","58,00","94,00","105,00","7,00","7,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Chotěmice","123,00","30,00","16,00","37,00","34,00","3,00","3,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Chotěnov","130,00","23,00","26,00","36,00","37,00","4,00","4,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Chotěšice","316,00","76,00","45,00","85,00","89,00","7,00","14,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Chotěšov","2 673,00","433,00","373,00","885,00","806,00","96,00","80,00","Plzeňský kraj","STOD","Plzeň-jih"
"Chotěšov","476,00","67,00","71,00","166,00","123,00","17,00","32,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Chotětov","859,00","92,00","154,00","279,00","278,00","29,00","27,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Chotěvice","1 010,00","131,00","164,00","326,00","338,00","25,00","26,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Chotíkov","884,00","104,00","129,00","311,00","291,00","23,00","26,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Chotilsko","389,00","67,00","55,00","130,00","111,00","9,00","17,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Chotiměř","278,00","31,00","50,00","95,00","87,00","6,00","9,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Chotiněves","193,00","33,00","32,00","62,00","56,00","6,00","4,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Chotovice","132,00","18,00","43,00","31,00","34,00","5,00","1,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Chotovice","149,00","11,00","20,00","54,00","57,00","4,00","3,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Choťovice","2","2","2","2","2","2","2","Středočeský kraj","KOLÍN","Kolín"
"Chotoviny","1 608,00","243,00","244,00","542,00","496,00","37,00","46,00","Jihočeský kraj","TÁBOR","Tábor"
"Chotusice","689,00","110,00","87,00","248,00","209,00","17,00","18,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Chotutice","471,00","84,00","56,00","143,00","160,00","12,00","16,00","Středočeský kraj","KOLÍN","Kolín"
"Chotýčany","207,00","32,00","35,00","63,00","66,00","4,00","7,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Chotyně","881,00","90,00","160,00","286,00","285,00","26,00","34,00","Liberecký kraj","LIBEREC","Liberec"
"Chotýšany","439,00","57,00","71,00","154,00","134,00","10,00","13,00","Středočeský kraj","BENEŠOV","Benešov"
"Choustník","510,00","83,00","82,00","164,00","150,00","18,00","13,00","Jihočeský kraj","TÁBOR","Tábor"
"Choustníkovo Hradiště","593,00","76,00","80,00","190,00","202,00","22,00","23,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Chožov","604,00","89,00","94,00","214,00","190,00","8,00","9,00","Ústecký kraj","LOUNY","Louny"
"Chraberce","142,00","35,00","16,00","49,00","37,00","2,00","3,00","Ústecký kraj","LOUNY","Louny"
"Chrást","2","2","2","2","2","2","2","Plzeňský kraj","PLZEŇ","Plzeň-město"
