"obce","Počet obyvatel dle Sčítání lidu 1970","kraj","orp","okres"
"Podmokly","228,00","Plzeňský kraj","SUŠICE","Klatovy"
"Podmokly","404,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Podmoky","249,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Podmolí","211,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podmyče","165,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podolanka","546,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Podolí","130,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Podolí","230,00","Olomoucký kraj","PŘEROV","Přerov"
"Podolí","857,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Podolí","1 299,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Podolí","271,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Podolí I","384,00","Jihočeský kraj","PÍSEK","Písek"
"Podomí","465,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Podsedice","966,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Podůlšany","189,00","Pardubický kraj","PARDUBICE","Pardubice"
"Podůlší","117,00","Královéhradecký kraj","JIČÍN","Jičín"
"Podveky","343,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pohled","842,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Pohledy","538,00","Pardubický kraj","SVITAVY","Svitavy"
"Pohnánec","89,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohnání","93,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohořelice","931,00","Zlínský kraj","OTROKOVICE","Zlín"
"Pohořelice","4 085,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Pohoří","191,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pohoří","528,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Pohorovice","134,00","Jihočeský kraj","VODŇANY","Strakonice"
"Pohorská Ves","306,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Pojbuky","208,00","Jihočeský kraj","TÁBOR","Tábor"
"Pokojov","160,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Pokojovice","152,00","Vysočina","TŘEBÍČ","Třebíč"
"Pokřikov","352,00","Pardubický kraj","HLINSKO","Chrudim"
"Polánka","117,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Poleň","477,00","Plzeňský kraj","KLATOVY","Klatovy"
"Polepy","1 342,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Polepy","369,00","Středočeský kraj","KOLÍN","Kolín"
"Polerady","274,00","Ústecký kraj","MOST","Most"
"Polerady","237,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Polesí","153,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Polešovice","2 281,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Polevsko","357,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Police","264,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Police","530,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Police","583,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Police nad Metují","4 160,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Polička","7 266,00","Pardubický kraj","POLIČKA","Svitavy"
"Poličná","1 438,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Polkovice","558,00","Olomoucký kraj","PŘEROV","Přerov"
"Polná","4 580,00","Vysočina","JIHLAVA","Jihlava"
"Polní Chrčice","235,00","Středočeský kraj","KOLÍN","Kolín"
"Polní Voděrady","237,00","Středočeský kraj","KOLÍN","Kolín"
"Polnička","647,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Polom","431,00","Olomoucký kraj","HRANICE","Přerov"
"Polom","157,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Polomí","208,00","Olomoucký kraj","KONICE","Prostějov"
"Polště","136,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Pomezí","1 255,00","Pardubický kraj","POLIČKA","Svitavy"
"Pomezí nad Ohří","137,00","Karlovarský kraj","CHEB","Cheb"
"Ponědraž","142,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponědrážka","199,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponětovice","363,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Poniklá","1 387,00","Liberecký kraj","JILEMNICE","Semily"
"Popelín","633,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Popice","952,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Popovice","450,00","Středočeský kraj","BENEŠOV","Benešov"
"Popovice","1 247,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Popovice","255,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Popovičky","161,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Popůvky","623,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Popůvky","173,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Poříčany","1 125,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Poříčí nad Sázavou","1 036,00","Středočeský kraj","BENEŠOV","Benešov"
"Poříčí u Litomyšle","473,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Pošná","408,00","Vysočina","PACOV","Pelhřimov"
"Postoloprty","4 889,00","Ústecký kraj","LOUNY","Louny"
"Poštovice","241,00","Středočeský kraj","SLANÝ","Kladno"
"Postřekov","1 202,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Postřelmov","2 429,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřelmůvek","358,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřižín","373,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Postupice","1 489,00","Středočeský kraj","BENEŠOV","Benešov"
"Poteč","755,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Potěhy","498,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Potštát","1 626,00","Olomoucký kraj","HRANICE","Přerov"
"Potštejn","1 097,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Potůčky","407,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Potvorov","193,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Poustka","109,00","Karlovarský kraj","CHEB","Cheb"
"Pouzdřany","988,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Povrly","2 419,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Pozďatín","222,00","Vysočina","TŘEBÍČ","Třebíč"
"Pozděchov","715,00","Zlínský kraj","VSETÍN","Vsetín"
"Pozdeň","475,00","Středočeský kraj","SLANÝ","Kladno"
"Pozlovice","924,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Pozořice","1 980,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Práče","332,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prace","884,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Pracejovice","301,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Prachatice","7 100,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Prachovice","1 244,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prackovice nad Labem","679,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Prádlo","368,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Prakšice","1 048,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Prameny","271,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Prasek","605,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Praskačka","1 120,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Prasklice","386,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Praskolesy","918,00","Středočeský kraj","HOŘOVICE","Beroun"
"Přáslavice","1 358,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Pravčice","774,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pravice","392,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pravlov","478,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Pravonín","768,00","Středočeský kraj","VLAŠIM","Benešov"
"Pravy","107,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pražmo","476,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Přeborov","194,00","Jihočeský kraj","MILEVSKO","Písek"
"Přebuz","115,00","Karlovarský kraj","KRASLICE","Sokolov"
"Přechovice","113,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přeckov","130,00","Vysočina","TŘEBÍČ","Třebíč"
"Předboj","392,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Předenice","199,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Předhradí","506,00","Pardubický kraj","CHRUDIM","Chrudim"
"Předín","858,00","Vysočina","TŘEBÍČ","Třebíč"
"Předklášteří","1 293,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Předměřice nad Jizerou","706,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Předměřice nad Labem","1 494,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Předmíř","384,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Přední Výtoň","336,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Přední Zborovice","133,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Předotice","725,00","Jihočeský kraj","PÍSEK","Písek"
"Předslav","990,00","Plzeňský kraj","KLATOVY","Klatovy"
"Předslavice","430,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přehořov","418,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Přehvozdí","258,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přehýšov","590,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Přelíc","382,00","Středočeský kraj","SLANÝ","Kladno"
"Přelouč","7 452,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přelovice","258,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přemyslovice","1 519,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Přepeře","191,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Přepychy","617,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Přepychy","134,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přerov","44 324,00","Olomoucký kraj","PŘEROV","Přerov"
"Přerov nad Labem","1 044,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Přerubenice","101,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Přeskače","157,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Přešovice","244,00","Vysočina","TŘEBÍČ","Třebíč"
"Přestanov","342,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Přestavlky","327,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Přestavlky","271,00","Pardubický kraj","CHRUDIM","Chrudim"
"Přestavlky","327,00","Plzeňský kraj","STOD","Plzeň-jih"
"Přestavlky","329,00","Olomoucký kraj","PŘEROV","Přerov"
"Přestavlky u Čerčan","307,00","Středočeský kraj","BENEŠOV","Benešov"
"Přeštěnice","285,00","Jihočeský kraj","MILEVSKO","Písek"
"Přeštice","5 724,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Přešťovice","552,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Převýšov","331,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Přezletice","718,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Přibice","1 284,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Příbor","8 378,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Příbram","29 993,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Příbram na Moravě","909,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Příbraz","318,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Přibyslav","3 893,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Přibyslav","167,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Přibyslavice","563,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Přibyslavice","793,00","Vysočina","TŘEBÍČ","Třebíč"
"Příchovice","921,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Příčina","285,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příčovy","227,00","Středočeský kraj","SEDLČANY","Příbram"
"Přídolí","540,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příkazy","1 350,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Příkosice","432,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Příkrý","392,00","Liberecký kraj","SEMILY","Semily"
"Přílepy","801,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Přílepy","267,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příluka","207,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Přimda","1 006,00","Plzeňský kraj","TACHOV","Tachov"
"Přísečná","202,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příseka","329,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Přišimasy","609,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přísnotice","1 014,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Příšov","276,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Příšovice","614,00","Liberecký kraj","TURNOV","Liberec"
"Přistoupim","499,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Příštpo","457,00","Vysočina","TŘEBÍČ","Třebíč"
"Přítluky","866,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Přívětice","320,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Přívrat","358,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Prlov","642,00","Zlínský kraj","VSETÍN","Vsetín"
"Proboštov","2 523,00","Ústecký kraj","TEPLICE","Teplice"
"Probulov","141,00","Jihočeský kraj","PÍSEK","Písek"
"Prodašice","73,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Prokopov","136,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Proruby","115,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Proseč","161,00","Vysočina","HUMPOLEC","Pelhřimov"
"Proseč","2 361,00","Pardubický kraj","CHRUDIM","Chrudim"
"Proseč pod Ještědem","388,00","Liberecký kraj","LIBEREC","Liberec"
"Proseč pod Křemešníkem","143,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Prosečné","567,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Prosenice","1 051,00","Olomoucký kraj","PŘEROV","Přerov"
"Prosenická Lhota","473,00","Středočeský kraj","SEDLČANY","Příbram"
"Prosetín","831,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prosetín","449,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Prosíčka","176,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Prosiměřice","519,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prostějov","41 572,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostějovičky","318,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostiboř","203,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Prostřední Bečva","1 815,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Prostřední Poříčí","362,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Protivanov","1 210,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Protivín","4 868,00","Jihočeský kraj","PÍSEK","Písek"
"Provodín","556,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Provodov","952,00","Zlínský kraj","ZLÍN","Zlín"
"Provodov-Šonov","945,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Provodovice","217,00","Olomoucký kraj","HRANICE","Přerov"
"Prštice","985,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Průhonice","1 263,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Prušánky","2 136,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Prusice","96,00","Středočeský kraj","ŘÍČANY","Kolín"
"Prusinovice","1 344,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Prusy-Boškůvky","754,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Prysk","621,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Pržno","648,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Pržno","775,00","Zlínský kraj","VSETÍN","Vsetín"
"Pšánky","96,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Psáře","203,00","Středočeský kraj","VLAŠIM","Benešov"
"Psárov","262,00","Jihočeský kraj","TÁBOR","Tábor"
"Psáry","1 001,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pšov","857,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Pšovlky","282,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pstruží","722,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ptení","1 213,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ptenín","336,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Ptice","424,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ptýrov","220,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Puchlovice","172,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Puclice","431,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Pucov","214,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Puklice","786,00","Vysočina","JIHLAVA","Jihlava"
"Pulečný","376,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Pustá Kamenice","448,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustá Polom","1 306,00","Moravskoslezský kraj","OPAVA","Opava"
"Pustá Rybná","287,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustějov","923,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Pustiměř","1 448,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Pustina","168,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Pustověty","246,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Putim","592,00","Jihočeský kraj","PÍSEK","Písek"
"Putimov","150,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pyšel","490,00","Vysočina","TŘEBÍČ","Třebíč"
"Pyšely","1 275,00","Středočeský kraj","BENEŠOV","Benešov"
"Rabakov","68,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Rabí","685,00","Plzeňský kraj","SUŠICE","Klatovy"
"Rabštejnská Lhota","515,00","Pardubický kraj","CHRUDIM","Chrudim"
"Ráby","345,00","Pardubický kraj","PARDUBICE","Pardubice"
"Rabyně","278,00","Středočeský kraj","BENEŠOV","Benešov"
"Račetice","169,00","Ústecký kraj","KADAŇ","Chomutov"
"Račice","76,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Račice","364,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Račice","190,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Račice nad Trotinou","263,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Račice-Pístovice","1 279,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Račín","128,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Račiněves","592,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Racková","713,00","Zlínský kraj","ZLÍN","Zlín"
"Rácovice","173,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radčice","283,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Radějov","1 026,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Radějovice","85,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radějovice","202,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Radenice","188,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radenín","860,00","Jihočeský kraj","TÁBOR","Tábor"
"Radešín","165,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radešínská Svratka","551,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radětice","330,00","Jihočeský kraj","TÁBOR","Tábor"
"Radětice","192,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Radhošť","266,00","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Radhostice","239,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Radíč","301,00","Středočeský kraj","SEDLČANY","Příbram"
"Radíkov","151,00","Olomoucký kraj","HRANICE","Přerov"
"Radíkovice","158,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radim","956,00","Středočeský kraj","KOLÍN","Kolín"
"Radim","423,00","Královéhradecký kraj","JIČÍN","Jičín"
"Radiměř","1 343,00","Pardubický kraj","SVITAVY","Svitavy"
"Radimovice","251,00","Liberecký kraj","TURNOV","Liberec"
"Radimovice u Tábora","82,00","Jihočeský kraj","TÁBOR","Tábor"
"Radimovice u Želče","256,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","231,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Radkov","161,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Radkov","187,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","271,00","Vysočina","TELČ","Jihlava"
"Radkova Lhota","232,00","Olomoucký kraj","PŘEROV","Přerov"
"Radkovice","161,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Radkovice u Budče","161,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radkovice u Hrotovic","347,00","Vysočina","TŘEBÍČ","Třebíč"
"Radkovy","185,00","Olomoucký kraj","PŘEROV","Přerov"
"Rádlo","673,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Radnice","2 064,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Radňoves","125,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radňovice","297,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radomyšl","1 128,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radonice","1 131,00","Ústecký kraj","KADAŇ","Chomutov"
"Radonice","644,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Radonín","131,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošov","195,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošovice","179,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Radošovice","523,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radošovice","378,00","Středočeský kraj","VLAŠIM","Benešov"
"Radostice","732,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Radostín","192,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
