"obce","Počet obyvatel dle Sčítání lidu 1921","kraj","orp","okres"
"Horšovský Týn","5 250,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Horušice","421,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hory","928,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hosín","1 001,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hoslovice","699,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hospozín","956,00","Středočeský kraj","SLANÝ","Kladno"
"Hospříz","375,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Hošťálková","1 747,00","Zlínský kraj","VSETÍN","Vsetín"
"Hošťálkovy","1 530,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hošťalovice","323,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hostašovice","570,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hoštejn","364,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hostějov","112,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hostěnice","596,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Hostěradice","1 964,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Hostěrádky-Rešov","727,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hostětice","157,00","Vysočina","TELČ","Jihlava"
"Hostětín","266,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hoštice","539,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Hoštice","417,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hoštice-Heroltice","738,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hostim","731,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hostín","403,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hostín u Vojkovic","455,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Hostinné","4 242,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Hostišová","300,00","Zlínský kraj","ZLÍN","Zlín"
"Hostivice","2 802,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hošťka","2 572,00","Plzeňský kraj","TACHOV","Tachov"
"Hoštka","2 082,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hostomice","3 787,00","Ústecký kraj","BÍLINA","Teplice"
"Hostomice","2 569,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hostouň","1 243,00","Středočeský kraj","KLADNO","Kladno"
"Hostouň","2 840,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hostovlice","708,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hosty","531,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Hovězí","1 710,00","Zlínský kraj","VSETÍN","Vsetín"
"Hovorany","2 320,00","Jihomoravský kraj","KYJOV","Hodonín"
"Hovorčovice","350,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hraběšice","479,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hraběšín","494,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hrabětice","1 564,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrabišín","1 345,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hrabová","819,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hrabůvka","397,00","Olomoucký kraj","HRANICE","Přerov"
"Hrabyně","907,00","Moravskoslezský kraj","OPAVA","Opava"
"Hracholusky","1 128,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Hracholusky","250,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hrachoviště","283,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Hradčany","741,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Hradčany","299,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Hradčany","374,00","Olomoucký kraj","PŘEROV","Přerov"
"Hradčany-Kobeřice","739,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hradce","45,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hradčovice","1 135,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hradec","628,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hradec","380,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hradec Králové","39 151,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hradec nad Moravicí","5 062,00","Moravskoslezský kraj","OPAVA","Opava"
"Hradec nad Svitavou","2 549,00","Pardubický kraj","SVITAVY","Svitavy"
"Hradec-Nová Ves","753,00","Olomoucký kraj","JESENÍK","Jeseník"
"Hradečno","574,00","Středočeský kraj","KLADNO","Kladno"
"Hrádek","758,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hrádek","2 264,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrádek","288,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hrádek","175,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hrádek","937,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrádek","2 556,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hrádek nad Nisou","11 920,00","Liberecký kraj","LIBEREC","Liberec"
"Hradešice","931,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Hradešín","376,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Hradiště","167,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hradiště","739,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Hradiště","94,00","Středočeský kraj","VLAŠIM","Benešov"
"Hradiště","362,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hradiště","15 331,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hradištko","504,00","Středočeský kraj","NYMBURK","Nymburk"
"Hradištko","580,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hranice","12 593,00","Olomoucký kraj","HRANICE","Přerov"
"Hranice","6 357,00","Karlovarský kraj","AŠ","Cheb"
"Hraničné Petrovice","446,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hrazany","554,00","Jihočeský kraj","MILEVSKO","Písek"
"Hrčava","186,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrdějovice","1 002,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hrdibořice","317,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrdlív","337,00","Středočeský kraj","SLANÝ","Kladno"
"Hrdlořezy","878,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hřebeč","1 433,00","Středočeský kraj","KLADNO","Kladno"
"Hřebečníky","916,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","1 219,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","667,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hrejkovice","1 040,00","Jihočeský kraj","MILEVSKO","Písek"
"Hřensko","914,00","Ústecký kraj","DĚČÍN","Děčín"
"Hřibiny-Ledská","581,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Hřibojedy","401,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Hřiměždice","632,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Hříšice","447,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Hříškov","935,00","Ústecký kraj","LOUNY","Louny"
"Hřivice","1 414,00","Ústecký kraj","LOUNY","Louny"
"Hřivínův Újezd","478,00","Zlínský kraj","ZLÍN","Zlín"
"Hrob","5 825,00","Ústecký kraj","TEPLICE","Teplice"
"Hrobce","894,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Hrobčice","3 080,00","Ústecký kraj","BÍLINA","Teplice"
"Hrobice","422,00","Zlínský kraj","VIZOVICE","Zlín"
"Hrobice","157,00","Pardubický kraj","PARDUBICE","Pardubice"
"Hrochův Týnec","2 060,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hromnice","2 118,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hronov","7 786,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hrotovice","1 429,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroubovice","653,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hroznatín","208,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroznětín","2 382,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Hroznová Lhota","1 147,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubá Skála","1 238,00","Liberecký kraj","TURNOV","Semily"
"Hrubá Vrbka","974,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubčice","1 063,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrubý Jeseník","805,00","Středočeský kraj","NYMBURK","Nymburk"
"Hrusice","450,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Hruška","489,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrušky","1 623,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hrušky","932,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hrušov","410,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hrušová","548,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Hrušovany","628,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hrušovany nad Jevišovkou","2 643,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrušovany u Brna","1 650,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Hrutov","253,00","Vysočina","JIHLAVA","Jihlava"
"Hubenov","169,00","Vysočina","JIHLAVA","Jihlava"
"Hudčice","497,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hudlice","1 705,00","Středočeský kraj","BEROUN","Beroun"
"Hukvaldy","1 829,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Hulice","479,00","Středočeský kraj","VLAŠIM","Benešov"
"Hulín","4 506,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Humburky","339,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Humpolec","8 812,00","Vysočina","HUMPOLEC","Pelhřimov"
"Huntířov","1 582,00","Ústecký kraj","DĚČÍN","Děčín"
"Hůrky","393,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hurtova Lhota","263,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Hůry","489,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Husí Lhota","193,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Husinec","1 677,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Husinec","212,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Huslenky","1 857,00","Zlínský kraj","VSETÍN","Vsetín"
"Huštěnovice","1 013,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hustopeče","3 494,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Hustopeče nad Bečvou","1 680,00","Olomoucký kraj","HRANICE","Přerov"
"Hutisko-Solanec","1 979,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Huzová","1 992,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hvězdlice","1 047,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hvězdonice","181,00","Středočeský kraj","BENEŠOV","Benešov"
"Hvězdoňovice","155,00","Vysočina","TŘEBÍČ","Třebíč"
"Hvozd","1 292,00","Olomoucký kraj","KONICE","Prostějov"
"Hvozd","310,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hvozd","380,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Hvožďany","1 884,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hvožďany","154,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hvozdec","330,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Hvozdec","528,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hvozdná","857,00","Zlínský kraj","ZLÍN","Zlín"
"Hvozdnice","219,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hvozdnice","440,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hybrálec","665,00","Vysočina","JIHLAVA","Jihlava"
"Hynčice","750,00","Královéhradecký kraj","BROUMOV","Náchod"
"Hynčina","1 265,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hýskov","1 630,00","Středočeský kraj","BEROUN","Beroun"
"Hýsly","616,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ivaň","679,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ivaň","774,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Ivančice","7 999,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Ivanovice na Hané","3 753,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Jabkenice","514,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Jabloňany","370,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Jablonec nad Jizerou","3 714,00","Liberecký kraj","JILEMNICE","Semily"
"Jablonec nad Nisou","39 147,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Jablonná","679,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jablonné nad Orlicí","1 786,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jablonné v Podještědí","8 075,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Jabloňov","406,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jablůnka","1 118,00","Zlínský kraj","VSETÍN","Vsetín"
"Jablunkov","3 437,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Jáchymov","7 173,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Jahodov","131,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Jakartovice","2 843,00","Moravskoslezský kraj","OPAVA","Opava"
"Jakubčovice nad Odrou","269,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jakubov u Moravských Budějovic","524,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jakubovice","547,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jalubí","1 880,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jamné","633,00","Vysočina","JIHLAVA","Jihlava"
"Jamné nad Orlicí","1 331,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jamolice","650,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jámy","662,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Jankov","517,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jankov","1 885,00","Středočeský kraj","VOTICE","Benešov"
"Jankov","164,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Jankovice","397,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Jankovice","777,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jankovice","607,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Janoušov","341,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Janov","1 883,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Janov","998,00","Ústecký kraj","DĚČÍN","Děčín"
"Janov","1 073,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Janov","425,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Janov","308,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Janov nad Nisou","4 045,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Janová","636,00","Zlínský kraj","VSETÍN","Vsetín"
"Janovice","1 713,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Janovice nad Úhlavou","2 756,00","Plzeňský kraj","KLATOVY","Klatovy"
"Janovice v Podještědí","320,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Janská","466,00","Ústecký kraj","DĚČÍN","Děčín"
"Janské Lázně","540,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Janův Důl","291,00","Liberecký kraj","LIBEREC","Liberec"
"Janůvky","426,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jarcová","709,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Jarohněvice","422,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Jaroměř","14 936,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Jaroměřice","1 974,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jaroměřice nad Rokytnou","4 857,00","Vysočina","TŘEBÍČ","Třebíč"
"Jaroslav","324,00","Pardubický kraj","HOLICE","Pardubice"
"Jaroslavice","2 544,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jarošov","535,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Jarošov nad Nežárkou","1 438,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jarov","526,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Jarov","332,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Jarpice","625,00","Středočeský kraj","SLANÝ","Kladno"
"Jasenice","351,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jasenná","892,00","Zlínský kraj","VIZOVICE","Zlín"
"Jasenná","1 352,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Javor","279,00","Plzeňský kraj","KLATOVY","Klatovy"
"Javorek","289,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Javornice","1 711,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Javorník","940,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Javorník","240,00","Středočeský kraj","VLAŠIM","Benešov"
"Javorník","701,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Javůrek","463,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Jedlá","245,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Jedlany","271,00","Jihočeský kraj","TÁBOR","Tábor"
"Jedlí","1 175,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jedlová","1 946,00","Pardubický kraj","POLIČKA","Svitavy"
"Jedomělice","577,00","Středočeský kraj","SLANÝ","Kladno"
"Jedousov","467,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jedovnice","1 831,00","Jihomoravský kraj","BLANSKO","Blansko"
"Jehnědí","513,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Jemnice","3 486,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jemníky","429,00","Středočeský kraj","SLANÝ","Kladno"
"Jenčice","517,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Jeneč","1 166,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeníkov","558,00","Pardubický kraj","HLINSKO","Chrudim"
"Jeníkov","2 188,00","Ústecký kraj","TEPLICE","Teplice"
"Jeníkovice","882,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Jeníkovice","409,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jenišov","1 122,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Jenišovice","997,00","Pardubický kraj","CHRUDIM","Chrudim"
"Jenišovice","1 130,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Jenštejn","476,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jeřice","667,00","Královéhradecký kraj","HOŘICE","Jičín"
"Jeřišno","769,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jeřmanice","865,00","Liberecký kraj","LIBEREC","Liberec"
"Jersín","323,00","Vysočina","JIHLAVA","Jihlava"
"Jesenec","524,00","Olomoucký kraj","KONICE","Prostějov"
"Jesenice","794,00","Středočeský kraj","SEDLČANY","Příbram"
"Jesenice","2 198,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Jesenice","1 200,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeseník","8 956,00","Olomoucký kraj","JESENÍK","Jeseník"
"Jeseník nad Odrou","2 249,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jesenný","1 177,00","Liberecký kraj","SEMILY","Semily"
"Ješetice","331,00","Středočeský kraj","VOTICE","Benešov"
"Jestřabí","454,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Jestřabí Lhota","568,00","Středočeský kraj","KOLÍN","Kolín"
"Jestřabí v Krkonoších","1 408,00","Liberecký kraj","JILEMNICE","Semily"
"Jestřebí","198,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Jestřebí","1 080,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Jestřebí","931,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jetětice","603,00","Jihočeský kraj","MILEVSKO","Písek"
"Jetřichov","1 300,00","Královéhradecký kraj","BROUMOV","Náchod"
"Jetřichovice","1 420,00","Ústecký kraj","DĚČÍN","Děčín"
"Jevany","270,00","Středočeský kraj","ŘÍČANY","Kolín"
"Jevíčko","3 419,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jeviněves","500,00","Středočeský kraj","MĚLNÍK","Mělník"
"Jevišovice","1 222,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jevišovka","1 252,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Jezbořice","366,00","Pardubický kraj","PARDUBICE","Pardubice"
"Jezdkovice","325,00","Moravskoslezský kraj","OPAVA","Opava"
"Jezdovice","424,00","Vysočina","JIHLAVA","Jihlava"
"Ježená","219,00","Vysočina","JIHLAVA","Jihlava"
"Jezeřany-Maršovice","1 052,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jezernice","859,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Ježkovice","685,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Ježov","861,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ježov","239,00","Vysočina","HUMPOLEC","Pelhřimov"
"Ježovy","617,00","Plzeňský kraj","KLATOVY","Klatovy"
"Jičín","12 101,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jičíněves","1 497,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jickovice","502,00","Jihočeský kraj","MILEVSKO","Písek"
"Jihlava","32 702,00","Vysočina","JIHLAVA","Jihlava"
"Jihlávka","621,00","Vysočina","JIHLAVA","Jihlava"
"Jíkev","830,00","Středočeský kraj","NYMBURK","Nymburk"
"Jilem","250,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jilem","305,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jilemnice","4 452,00","Liberecký kraj","JILEMNICE","Semily"
"Jílové","4 570,00","Ústecký kraj","DĚČÍN","Děčín"
"Jílové u Držkova","585,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Jílové u Prahy","2 208,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jílovice","2 299,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Jíloviště","227,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jimlín","1 349,00","Ústecký kraj","LOUNY","Louny"
"Jimramov","2 332,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Jinačovice","531,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Jince","1 265,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jindřichov","2 538,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Jindřichov","652,00","Olomoucký kraj","HRANICE","Přerov"
"Jindřichov","2 986,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jindřichovice","192,00","Vysočina","TELČ","Jihlava"
"Jindřichovice","3 380,00","Karlovarský kraj","KRASLICE","Sokolov"
